,texts,labels
97,How much money did The Mrs. Carter Show Limited Edition fragrance make?,money
98,Which two countries can you purchase Beyonce's clothing line?,country
99,When will the full line appear?,date
100,How did Beyonce describe herself as a feminist?,manner
101,What large record company recorded Beyonce's group's first album?,gr
102,What film did Beyonce appear in with Mike Myers?,cremat
103,When did Destiny's Child get their star on the Hollywood Walk of Fame?,date
104,"What artist did Beyonce duet with in the single, ""Deja Vu''?",ind
105,How many millions of dollars did ''The Pink Panther'' gross world-wide?,count
106,How did she reveal the marriage?,manner
107,Where did Beyonce donate her salary from the movie Cadillac Records?,other
108,Beyonce received how many nominations at the 52nd Annual Grammy Awards?,count
109,When did she stop using her father as a manager?,date
110,How many copies did the album sell in its first week?,count
111,What does B.I.C. stand for?,exp
112,What song did she release in 2013 in response to a speech?,cremat
113,What did the Daily Mail say about Beyonce's voice?,desc
114,What song by Mariah Carey influenced her?,cremat
115,Where did she perform wearing Baker's hula skirt?,other
116,Who called Beyonce the World's most Beautiful Woman?,ind
117,When was she again on the Time 100 List and on the cover?,date
118,How many albums has Beyonce as a solo artist sold in the U.S?,count
119,How many Grammies has Beyonce won?,count
120,Who was in the commercial with Beyonce in 2004?,ind
121,When will the new line launch?,date
122,When did Beyonce partner with C&A to sell fashion in Brazil?,date
123,What company did Beyoncé contract with to sell clothing in England?,gr
124,"After what movie portraying Etta James, did Beyonce create Sasha Fierce?",cremat
125,What record company first signed Beyonce's group and later cut them?,gr
126,Who replaced Luckett and Roberson in Destiny's Child?,ind
127,When did Beyonce begin her second world tour?,date
128,What thriller film did Beyonce star in?,cremat
129,How long did the hiatus last?,period
130,When did this leak happen?,date
131,How long was it after the birth of her child before she performed again?,period
132,How many Tweets per minute did the half time show get?,count
133,When did Beyoncé release her fifth studio album?,date
134,When did Beyoncé release Formation?,date
135,How did Beyonce deal with the miscarriage of her child?,manner
136,Who was credited for her cries on the song?,ind
137,When did she and Jay Z become the highest paid black celebrity couple?,date
138,What singer inspired Beyoncé's B'Day album?,ind
139,How does Madonna influence her?,manner
140,Where did Suga Mama band make their first appearance?,other
141,When was the term added to the dictionary?,date
142,Who called her Hottest Female Singer of all Time?,ind
143,Who said that she is the reigning national voice?,ind
144,For what film was Paltrow studying Beyonce ?,cremat
145,How many Grammy awards did Crazy in Love get?,count
146,How many has she sold worldwide?,count
147,How many Grammy nominations does Beyonce have?,count
148,What is the name of Beyoncé's management company?,gr
149,What is the parent company of the music service Beyoncé owns part of?,gr
150,When did Beyonce and her mother start Dereon?,date
151,What company did Beyoncé get together with in 2005 to add shoes to her fashions?,gr
152,Who managed the Destiny's Child group?,ind
153,When did Destiny's Child end their group act?,date
154,How many records has Beyonce sold in her 19 year career?,count
155,What city was Beyoncé's elementary school located in?,city
156,"What singer did Beyonce record a song with for the movie, ''The Best Man""?",ind
157,Which film did Beyoncé star in 2001 with Mekhi Phifer?,cremat
158,Who did Beyoncé tour with for the Verizon Lades First Tour?,ind
159,Who was Beyonce's duet with in ''Beautiful Liar''?,ind
160,Who beat out Beyonce for Best Female Video ?,ind
161,When did she perform at the Roseland ballroom?,date
162,How many nights did she perform at Atlantic City?,count
163,When did Destiny's Child release Love Songs?,date
164,How many digital copies of her fifth album did Beyoncé sell in six days?,count
165,"Where did Beyoncé exclusively release her single, Formation?",other
166,Where was Beyonce when she became pregnant?,other
167,When did Beyoncé give birth to her daughter?,date
168,How much did she earn in 2014?,money
169,Where does she place in writing credits  for three number one songs?,other
170,Who has said that Beyoncé is the best entertainer alive?,ind
171,When did Beyoncé introduce Sasha Fierce?,date
172,"What journalist wrote that Beyoncé was a ""sex symbol""?",ind
173,When did she appear on the cover of GQ?,date
174,Who was accused of lightening Beyoncé's skin for an advertisement?,ind
175,Who stated that Beyoncé is the most important musician of the 21st century?,ind
176,How many copies did Crazy in Love sell?,count
177,How many records has she sold with Destiny's Child?,count
178,When did she set the record for most Grammy awards won in one night?,date
179,What company was producing the video game?,gr
180,When did Beyoncé rise to fame?,date
181,How many records did Beyoncé sell as part of Destiny's Child?,count
182,What company did Beyoncé's father work for when she was a child?,gr
183,What was the name of Beyoncé's first dance instructor?,ind
184,How old was Beyoncé when she met LaTavia Roberson?,period
185,Who helped Beyoncé overcome her depression during the years following the Destiny's Child split?,ind
186,How many copies did B'Day sell during the first week of its release?,count
187,Which film did Beyoncé star with Steve Martin in?,cremat
188,How much did the second world tour make in dollars?,money
189,Who suggested the hiatus for Beyoncé?,ind
190,Where did Beyonce perform in 2011?,other
191,When did Beyoncé give birth to a daughter?,date
192,Where did Beyoncé announce her pregnancy?,other
193,How many octaves does Beyoncé's voice span?,count
194,What album did she re-release in Spanish?,cremat
195,Who released the single Girls Love Beyonce?,ind
196,When did she receive the Legend Award?,date
197,How many editions of Heat have been launched?,count
198,How many people lost their jobs over Beyoncé backing out of the deal?,count
199,Where is Topshop located?,other
200,Where were items from the clothing line displayed?,other
201,What did Beyoncé open at the Brooklyn Phoenix House in 2010?,other
202,"After leaving Destiny's Child, how many records did Beyoncé release under her own name?",count
203,How old was Beyoncé when she won a school talent show?,period
204,"Who collaborated with Beyoncé on the single, Deja Vu?",ind
205,When did Beyoncé get married?,date
206,Which singer did Beyoncé portray in Cadillac Records?,ind
207,Who did Beyoncé part ways with during her hiatus?,ind
208,Who did Beyoncé perform privately for in 2011?,ind
209,When was 4 released?,date
210,How many dates did the Mrs. Carter Show World Tour have?,count
211,When were Beyoncé and Jay Z married?,date
212,What song did Jay Z release two days after Blue Ivy was born?,cremat
213,"When did Beyoncé endorse on March 26, 2013?",date
214,Why is Beyoncé known as the centerpiece of Destiny's Child?,reason
215,Who gave Beyoncé the Pop Songwriter of the Year award in 2001?,ind
216,What year did Beyoncé first model for Tom Ford?,date
217,Who did Beyoncé tell in 2013 to only use natural pictures of her rather than retouched images?,ind
218,Who studied Beyoncé during live concerts for research for a film's music role?,ind
219,How many music certifications has she received in the 2000s?,count
220,How many Grammys has Beyoncé won?,count
221,When was the disagreement settled out of court?,date
222,Who shares in the House of Deréon fashion line introduction with Beyoncé?,ind
223,What Lee Greenwood song did Beyoncé cover after Osama bin Laden was killed?,cremat
224,How many Grammy awards has Beyoncé won?,count
225,Who placed Girl's Tyme in Star Search?,ind
226,When did Destiny's Child announce their hiatus?,date
227,What film did Beyoncé star in with Mike Myers in 2002?,cremat
228,When did Beyoncé release her first solo album?,date
229,Who did Beyoncé marry?,ind
230,Which organization received Beyoncé's entire Cadillac Records salary?,gr
231,How many nominations did Beyoncé receive at the 52nd Grammy Awards ceremony?,count
232,How long did her hiatus last?,period
233,Who released the information about Beyoncé's performance for the Libyan ruler?,ind
234,How many copies of 4 sold in the first week?,count
235,Where was Blue Ivy born?,other
236,How many records combined have Beyoncé and Jay Z sold?,count
237,How many people watched the 2011 MTV Video Music Awards?,count
238,"When did Beyoncé become the highest paid black musician, ever?",date
239,What was the name of the film that Gwyneth Paltrow starred in as a musician?,cremat
240,"Who sang ""Girls Love Beyoncé"" in 2013?",ind
241,How many records has Beyoncé sold in the United States?,count
242,How many Grammy nominations has Beyoncé had?,count
243,What year did Beyoncé introduce her first fragrance?,date
244,When did Beyoncé release Dangerously in Love?,date
245,When did Beyoncé begin to manage the girl group?,date
246,When did Destiny's Child release their second album?,date
247,"Where did Beyoncé perform on January 20, 2009?",other
248,Which organization did Beyoncé donate her pay for the private performance to?,gr
249,Where was Beyoncé's first public performance after giving birth?,other
250,What is the name of Beyoncé's documentary film?,cremat
251,How many awards was Beyoncé nominated for at the 57th annual Grammys?,count
252,Who coached Beyoncé for her Spanish recordings?,ind
253,Who inspired Beyoncé to take control of her career?,ind
254,When did The Mamas make their debut?,date
255,What year was Beyoncé featured both on the Time 100 list as well as the cover of the issue?,date
256,How many records has Beyoncé sold throughout the world?,count
257,What organization discovered that the advertisements Beyoncé did for the soft drink company were 70% positive?,gr
258,Who did Beyoncé work with in 2013 on the Chime for Change campaign?,ind
259,How many Grammy awards did Beyoncé win for her first solo album?,count
260,Beyoncé was raised in what religion?,religion
261,"Who did Beyoncé sing a duet with for ""The Best Man"" film?",ind
262,Who helped Beyoncé earn a Grammy award for Best R&B Performance by a Duo or Group at the 46th annual Grammy Awards?,ind
263,What pop singer did a duet with Beyoncé on Beautiful Liar?,ind
264,Which thriller film did Beyoncé star in with Ali Larter?,cremat
265,Where did Beyoncé perform for four nights of standing room only concerts in 2011?,other
266,How many nights did Beyoncé play at the resort?,count
267,How many awards did Beyoncé win at the 57th Annual Grammys?,count
268,Where did Beyoncé get pregnant?,other
269,When did Jay Z and Beyoncé become the first music couple worth over a billion dollars?,date
270,Who cited Beyoncé as being the top certified artist of the 2000s?,ind
271,What movie had Beyoncé nominated as Best Actress for Golden Globe Awards?,cremat
272,How many editions of Heat exist?,count
273,"What musical comedy did Beyoncé star in along with Cuba Gooding, Jr. in 2003?",cremat
274,How many awards did Beyoncé win at the 46th Grammy's Awards?,count
275,Which prominent star felt the 2009 Female Video of the Year award should have went to Beyoncé instead of Taylor Swift?,ind
276,How many certifications did RIAA give Beyoncé?,count
277,When did Beyoncé receive the Legend Award?,date
278,Who did Frédéric's father marry in 1806?,ind
279,Who was Frédéric's first professional teacher in music?,ind
280,In what year was the Saxon Palace taken by the Russian governor for use regarding the military?,date
281,Who was the recipient of Frédéric's letter he wrote on 12 December 1831?,ind
282,What address did Frédéric live at during his stay in Paris?,other
283,What city did Frédéric visit in June 1837?,city
284,How many doctors saw Frédéric by the 3rd of December?,count
285,What was the name of the 1945 movie released about Chopin?,cremat
286,When was the first fictionalized account of Chopin's life?,date
287,What year was the earliest Chopin recording created?,date
288,Where did Chopin head to during the Revolution of 1848?,other
289,Where did Chopin stay while in London?,other
290,Where did Jane Stirling invite Chopin?,other
291,When did Chopin last appear in public?,date
292,Who did Chopin play for while she sang?,ind
293,When did his sister come to stay with Chopin?,date
294,Why did Chopin request being cut open after his death?,reason
295,Where was Chopin's funeral held?,other
296,What song was sung at Chopin's funeral?,cremat
297,Who sculpted Chopin's tombstone?,ind
298,How many of Chopin's works still exist?,count
299,Who is credited with creating the nocturne?,ind
300,How many polonaises were published while Chopin lived?,count
301,How many nocturnes did Chopin compose?,count
302,"How many movements are No. 2, Op. 35 and No. 3, Op 58 in?",count
303,"Who said that Chopin's familiarity with Polish music was more ""urbanised""  than true folk music?",ind
304,Who dedicated his 1915 piano Études to Chopin?,ind
305,How many public performances was Frédéric estimated to have given during the remainder of his life?,count
306,Which singer was cited specifically as someone Frédéric was attracted to?,ind
307,Which opera director did Frédéric see works of during his stay in Berlin?,ind
308,Which country did Frédéric go to first after setting out for Western Europe?,country
309,Who was the principal of the Polish Literary Society that Frédéric became acquainted with?,ind
310,Who was Frédéric's trusted adviser while in Paris?,ind
311,How far down the road did Liszt live from Frédéric during this time?,dist
312,What event occurred on Frédéric's return to Paris?,event
313,What two people created a documentary on Chopin for Italian tv?,ind
314,Where was the first fictionalized account of Chopin's life created?,other
315,What year was the International Chopin Piano Competition founded?,date
316,Who choreographed a ballet which included Chopin's work?,ind
317,What company provided Chopin with a piano while in London?,gr
318,What doctor was with Chopin when he wrote out his will?,ind
319,Where was Chopin's last public performance?,other
320,In 1849 where did Chopin live?,other
321,In September 1849 where did Chopin take up residence?,other
322,What was the name of Chopin's doctor?,ind
323,Who was the organist at Chopin's funeral?,ind
324,How many polonaises were published after Chopin died?,count
325,Who was Chopin's musical executor?,ind
326,"Who edited the Polish ""National Edition"" of Chopin's works?",ind
327,Who wrote about a Chopin 1841 recital?,ind
328,What does rubato mean?,def
329,What year did Schumann review Chopin's piano concertos?,date
330,Who were two of Chopin's contemporaries?,ind
331,In what year did Frédéric obtain citizenship in France?,date
332,Where did Frédéric live with his family while they were in Warsaw?,other
333,What building was Frédéric's new home adjacent to?,other
334,How many piano concerts did Frédéric perform in Vienna during this time?,count
335,In what year did Frédéric officially acquire French citizenship?,date
336,Who was the director of the Academy of Art that Frédéric met while in Düsseldorf?,ind
337,How many times did Frédéric and Liszt collaborate in performances during the years of 1833 to 1841?,count
338,Who did George Sand write to when admitting having a strong affection for Frédéric?,ind
339,How many years older was George Sand compared to Frédéric?,count
340,What city did the group travel to in order to help Frédéric recover?,city
341,How many pieces did Chopin write in 1841?,count
342,When did Chopin last perform?,date
343,What was the title of the documentary the BBC released?,cremat
344,What year was  La valse de l'adieu released?,date
345,Who played the earlier known recording of Chopin's work?,ind
346,Where is the International Chopin Piano Competition held?,other
347,Where did Chopin go in the spring of 1848?,other
348,Where was Chopin's initial performance?,other
349,Where was Chopin invited to in late summer?,other
350,How many people arrived for Chopin's funeral?,count
351,Who led Chopin's funeral procession?,ind
352,How much did Chopin's funeral cost?,money
353,How many Chopin pieces are known to have survived?,count
354,Who did Chopin say were the two most important composers in his own music influences?,ind
355,How many unfinished pieces did Julian Fontana make into eight more opus numbers?,count
356,"How many movements are in No. 2, Op. 35 and No. 3, Op 58?",count
357,"Who wrote about Chopin's ""novel harmonic effects""?",ind
358,Who was Alexander Scriabin's teacher?,ind
359,Where were Poles scattered to?,other
360,How many of Chopin's Polish songs did Liszt transliterate for piano?,count
361,Who was a student of Chopin's former students and actually recorded some Chopin music?,ind
362,In what area was Frédéric born in?,other
363,In what area had Frédéric's most productive period of composition taken place?,other
364,What poet did Chopin use verses from for songs?,ind
365,Where were Frédéric's parents located at when he saw them for the final time in 1835?,other
366,How many doctors visited Chopin?,count
367,Where was Sand's estate located where they stayed for the summers until 1846?,other
368,What instrument did Chopin play at  Adolphe Nourrit's funeral?,instru
369,What instrument did Chopin play for Charles Hallé when the latter visited him?,instru
370,What was the name of Sand's novel she published in reference to her situation with Chopin?,cremat
371,How many pieces did Chopin compose in 1842?,count
372,Who starred as Chopin in Impromptu?,ind
373,What is thought to be the first fictionalized work about Chopin?,cremat
374,Who orchestrated Chopiniana?,ind
375,What city did Chopin perform at on September 27?,city
376,When did Chopin return to Paris?,date
377,Who accompanied Chopin's sister to Paris?,ind
378,Why did Chopin want his body opened when he died?,reason
379,Where was Chopin's funeral held?,other
380,What is different about Chopin's waltzes versus a ballroom waltz?,desc
381,How many instrumental works did Chopin give a descriptive name to?,count
382,Where did Chopin's work start t oshow up?,other
383,"Who wrote that ""improvisation is designed for an audience""?",ind
384,What year did Chopin meet Field?,date
385,Who was Chopin's worthy successor according to Jones?,ind
386,Why did Schumann say the Poles were in mourning?,reason
387,Where did Chopin create the majority of his compositions?,other
388,How many miles was the village Frédéric born in located to the west of Warsaw?,count
389,What short poem spoke of Frédéric's popularity as a child?,cremat
390,Which artist created the first known portrait of Frédéric?,ind
391,When did Chopin visit Berlin?,date
392,Where did Chopin meet Felix Mendelssohn?,other
393,Where did Frédéric and Sand venture to after Majorca became unlivable when it was discovered they were not married?,other
394,What month did Chopin's piano arrive?,date
395,Where did Frédéric and Sand move to in 1842 in buildings next to each other?,other
396,Who were two visitors to Chopin while in Nohant?,ind
397,In what year did Chopin and Sand ultimately bring their relationship to a close?,date
398,What was the name of the documentary released by the BBC?,cremat
399,When did Ulrich do his sonnet on Chopin?,date
400,When did Pabst record his Chopin performance?,date
401,What year was the Chopiniana released?,date
402,Where was Chopin's last public performance?,other
403,Who gave Chopin a loan in September for an apartment?,ind
404,Who was Chopin's physician?,ind
405,What Mozart song was sung at Chopin's funeral?,cremat
406,Who was devoted to the music of Chopin?,ind
407,"Who wrote about Chopin's ""chromatic embroidery""?",ind
408,What year was Chopin born?,date
409,Where did he end up living when he was 21?,other
410,Where was Chopin born?,other
411,When did Chopin's family move to Warsaw?,date
412,Who was Chopin's initial piano teacher?,ind
413,The Saxon Palace was taken over for military use in what year?,date
414,Who taught Chopin to play the organ?,ind
415,What year did Chopin's sister Emilia die?,date
416,When did Chopin receive his last Conservatory report?,date
417,Where did Chopin debut after completing his studies?,other
418,When did Chopin reach Paris?,date
419,What was the name of the poet Chopin became acquainted with in Paris?,ind
420,When did Chopin debut at Salle Pleyel ?,date
421,What is the name of Chopin's pupil who performed with him?,ind
422,Where was Chopin's first concert in Paris held?,other
423,When was the first time Liszt and Chopin performed together?,date
424,Starting in what year did Chopin start showing evidence of very bad health?,date
425,When did Chopin's relationship with Sand start to deteriorate?,date
426,How many works did Chopin write in 1842?,count
427,What 1945 film was a fictionalized accounting of the relationship between Chopin and Sand?,cremat
428,"Who wrote the fictionalized ""Chopin?""",ind
429,Which 1909 ballet used Chopin's music?,cremat
430,Where did his friends found Chopin an apartment in 1849?,other
431,How many people arrived without an invitation?,count
432,Who was the organist for Chopin's funeral?,ind
433,Who designed Chopin's tombstone?,ind
434,Who compiled the Kobylańska Catalogue?,ind
435,Who edited the Polish National Edition?,ind
436,Who was Alexander Scriabin's teacher?,ind
437,"Who wrote that Chopin's music, when played by him, became a ""colorful wreath of flowers""?",ind
438,How many public shows did he perform during the last years of his life?,count
439,What is the name of Chopin's godfather?,ind
440,Where did Chopin's father get a teaching position?,other
441,The Warsaw Lyceum was moved to where?,other
442,What was the name of the person who hosted Chopin as a guest when he discovered Polish rural folk music?,ind
443,What year did Chopin leave Warsaw?,date
444,Where did Chopin intend to go after Austria?,other
445,Where did Julian Fontana fail to get established?,other
446,Where did Chopin prefer to play for people?,other
447,In 1835 where did Chopin and his parents visit?,other
448,Who did Chopin dedicate the Op. 10 Études to?,ind
449,Who hosted the party whre Chopin met George Sand?,ind
450,What was James Broadwood's occupation?,title
451,Where did the group travel to after Barcelona?,other
452,"Who wrote a letter on June 7, 1842 about a stay in Nohant?",ind
453,How many works did Chopin write in 1843?,count
454,What instrument did Auguste Franchomme play?,instru
455,Who did a work for Italian television about Chopin's life?,ind
456,Who portrayed Chopin in A Song to Remember?,ind
457,"When was the fictionalized ""Chopin"" produced?",date
458,When was the International Chopin Piano Competition established?,date
459,Who choreographed Chopiniana?,ind
460,Which cemetery was Chopin buried in?,other
461,How much did Chopin's funeral and monument cost?,money
462,When was Op. 74 published?,date
463,Who wrote a glowing review of Chopin's love for his country through his music in 1836?,ind
464,Where did Chopin grow up?,other
465,What other composer did Chopin develop a friendship with?,ind
466,When was his birthday recorded as being?,date
467,What instruments did Chopin's father play?,instru
468,What instrument did Chopin play in front of Tsar Alexander I?,instru
469,When did Chopin return to Warsaw?,date
470,In what year did Chopin become a French citizen?,date
471,When did Chopin receive his first major endorsement from Robert Schumann?,date
472,When did Chopin propose marriage to Maria Wodziński?,date
473,Where did Liszt and Chopin last perform together?,other
474,Who apologized to Chopin for adding embellishments to a musical piece he perforemed that was written by Chopin?,ind
475,What year did Maria Wodzińska's mother tell Chopin that he likely would not marry her daughter?,date
476,What month did Chopin's Pleyel piano arrive in Majorca?,date
477,Where was Sand's home?,other
478,What novel did Sand write in 1847?,cremat
479,How many works did Chopin write in 1845?,count
480,"Who portrayed Chopin in the 1928 film, La valse de l'adieu?",ind
481,"Where was the fictionalized ""Chopin"" produced?",other
482,Who orchestrated Chopiniana?,ind
483,When did Jenny Lind visit Chopin?,date
484,Who led the funeral procession?,ind
485,How many Chopin polonaises were published after his death?,count
486,What year did he gain citizenship in France?,date
487,Where did Chopin create most of his works?,other
488,What year did Chopin compose his first work?,date
489,Where did Chopin spend his vacation in 1824 and 1825?,other
490,What artist painted the Chopin family?,ind
491,Why did some critics say that Chopin was too delicate?,reason
492,What is the name of Chopin's biographer?,ind
493,After returning to Paris where was Chopin's apartment?,other
494,When did Chopin show signs of serious illness?,date
495,Who was the fortune hunter engaged to Sand's daughter?,ind
496,"Who portrayed Chopin in the 1991 film, Impromptu?",ind
497,How many known works of Chopin's music were on YouTube up to the beginning of 2014?,count
498,Who took Chopin's heart to Poland?,ind
499,From where id Chopin's father emigrate from?,other
500,How old was Chopin when his family moved to Warsaw?,period
501,What musical piece had a Larghetto dedicated to the female singing student Chopin was infatuated with?,cremat
502,What year did Chopin visit Berlin while still a student?,date
503,Who did Chopin hear play violin in 1829 that prompted him to write a composisition?,ind
504,"After 1831, what country did Chopin never return to?",country
505,How many times did Chopin and Liszy perform together in public?,count
506,Who did Chopin write to displaying his desire to take away a performers ability to play his music?,ind
507,After it became known that Sands and Chopin were unmarried where did they end up taking up shelter?,other
508,In 1842 where did Chopin and Sand move?,other
509,Who sang chopin arrangements on July 7 of the year Chopin was in London?,ind
510,Who ended up with the 200 letters from Sand to Chopin?,ind
511,When did Chopin die?,date
512,What is the name of Chopin's first music teacher that was not an amateur musician?,ind
513,What was the place Chopin was invited to as a friend of ruler's son?,other
514,Who gave Chopin instruction on how to play the organ?,ind
515,What year did Chopin leave Warsaw?,date
516,How many boarders of his family's boarding house became intimate friends with Chopin?,count
517,Where did Chopin make his debut after completing his education?,other
518,What year did the uprising begin in Warsaw?,date
519,Where were Chopin and Fontana students together?,other
520,Where did Chopin and Hiller go with the person Chopin met in the spring of 1834?,other
521,Who did the first concert of Chopin and Liszt benefit?,ind
522,When did Chopin and Sand become lovers?,date
523,What was the name of Sand's book where the main characters can be interpreted as Sand and Chopin?,cremat
524,How many public performances did Chopin do where he made his debut after completing his education?,count
525,Where did Chopin and Sand go between November 1838 and February 1839?,other
526,Who visited Chopin in 1844 and wrote about his inability to move?,ind
527,When did Chopin end his relationship with Sand?,date
528,What year did Chopin become a citizen of France?,date
529,How old was Chopin when he began to perform for the public?,period
530,What artist made portraits of the Chopin family in 1829?,ind
531,Who directed the operas they enjoyed in Berlin?,ind
532,How many weeks after completing school was it before Chopin made his public debut?,count
533,What year did Chopin learn that the uprising in Warsaw was crushed?,date
534,What biographer of Chopin wrote that Chopin never considered himself French?,ind
535,Who joined Chopin and Sand on their trip to Majorca?,ind
536,Where did they travel after leaving Barcelona?,other
537,Where did Chopin live with his family in Warsaw?,other
538,Who wrote in 1818 about the popularity of Chopin?,ind
539,What year did Chopin return to Berlin?,date
540,Where did Chopin and Sand move to in 1842?,other
541,In what year was Chopin born?,date
542,In what year did Chopin become a French citizen?,date
543,Chopin was actually born outside of Warsaw at what location?,other
544,Where did Chopin and Sand stay in Valldemossa?,other
545,Where did they spend most summers until 1846?,other
546,What famous French leader had established the Polish state at this time?,ind
547,How old was Chopin when he left Poland?,period
548,Of what venue was Chopin an often invited guest?,other
549,What year did Chopin die?,date
550,When did the Five Dynasties and Ten Kingdoms period of China take place?,date
551,Who was the Mongol prince?,ind
552,How many states were ruled by myriarchies?,count
553,When did Kublai Khan conquer the song dynasty?  ,date
554,What year was the Sakya viceregal regime eradicated? ,date
555,Who created the Ming Dynasty? ,ind
556,Who was the fourth Karmapa Lama?,ind
557,How many princes of Dharma were assigned by the Ming court?,count
558,who was a professor of the University of Washington?,ind
559,Who wrote the book The Story of Tibet?,ind
560,How did the The Columbia Encyclopedia describe the Yuan dynasty?,manner
561,When did Ayurbarwada Buyantu Khan reign?,date
