,texts,labels
176,Who does Beyoncé describe as the definition of inspiration?,ind
177,What type of magazine is L'Officiel?,cremat
178,What list did Beyoncé make in 2013?,other
179,Which single from B'Day was only released in the U.K.?,cremat
180,What was the lead single for the Dreamgirls soundtrack?,cremat
181,With what British band did Beyonce perform on their album?,gr
182,What was Angela Merkel serving as in relation to the letter?,other
183,What language did Beyoncé release several songs in?,lang
184,"Beyoncé was one of how many women on Billboard magazine's 2011 ""Top 20 Hot 100 Songwriters"" list.",count
185,Who does Beyoncé describe as lyrical and raw?,ind
186,How does Beyoncé say she likes to dress off-stage?,manner
187,"What magazine said Beyoncé was the ""World's Most Beautiful Woman""?",cremat
188,What is the name of the House of Deréon junior collection?,other
189,What is the name of Beyoncé's alter-ego?,ind
190,What magazine named Beyoncé as the most powerful female musician for 2015?,cremat
191,Beyoncé is a descendant of which Acadian leader?,ind
192,What is the lead single on Beyoncé's first album?,cremat
193,What was the name of Beyoncé's first international tour?,event
194,What magazine did Beyoncé write a story for about her earlier hiatus?,cremat
195,What does Jody Rosen say influenced Beyoncé's vocal style?,desc
196,What number was Beyoncé on the Top 20 Hot 100 Songwriters list?,other
197,Beyoncé's Pepsi commercial inspired which star to join Pepsi's global campaign in 2012?,ind
198,What did Bryan Lessard name after Beyoncé?,other
199,Which song did Beyoncé release as the lead single for Austin Powers in Goldmember's soundtrack?,cremat
200,"Beyoncé was a featured artist on which singer's hit, Telephone?",ind
201,Beyoncé was the first female singer to headline what at the 2011 Glastonbury Festival?,other
202,What museum has made several models of Beyoncé in wax?,other
203,What was Beyoncé's role in Destiny's Child?,ind
204,Who did Beyoncé and Lady Gaga tie with for the most number one hits since 1992?,ind
205,Beyoncé lost the Album of the Year award to which entertainer?,ind
206,"Which magazine did Beyoncé pose for the cover, making her the first black female artist to do so?",cremat
207,At what age did Frédéric move to Paris?,period
208,In what village was Frédéric born in?,other
209,During what month did Frédéric move to Warsaw with his family?,date
210,"Of the individuals that became intimate with Frédéric during their stay at the family apartments, which two became part of Frédéric's social environment in Paris?",ind
211,What did Frédéric compose after hearing Niccolò Paganini perform on the violin?,cremat
212,What term describes the qualities of the relationship between Frédéric and Liszt?,termeq
213,Who was the host of the gathering where Frédéric was introduced to George Sand?,ind
214,What is the example given of a work produced by Frédéric during calm summers at Nohant?,other
215,What was the name of Sand's daughter's fiance that contributed to deteriorating the relationship between Sand and Chopin?,ind
216,What was the name of the single piece of work he wrote in 1844?,cremat
217,What television station made a documentary on Chopin?,gr
218,An 1830 sonnet was written about Chopin by what man?,ind
219,What is the name of the ballet that included Chopin's work?,cremat
220,What is listed as Chopin's official cause of death?,reason
221,Whose piano method did Chopin teach his students?,ind
222,What was the last number Chopin gave to an opus?,other
223,The Kobylańska Catalogue was named for who?,ind
224,Who released the first collection of Chopin's works?,ind
225,What piece does J. Barrie Jones pinpoint as a great example of Chopin's palette?,other
226,Chopin's mazurkas contain more of what than his other compositions? ,cremat
227,What pieces of his did Chopin use to teach his technique?,other
228,What piece of Bach's did Chopin take inspiration for his preludes?,cremat
229,According to J. Barrie Jones who was the only true successor to Chopin?,ind
230,Chopin's compositions are often played with what?,other
231,According to who did Chopin demand strictly sticking with rhythm?,ind
232,Chopin was noted as introducing music to what?,other
233,In what suite did Schumann name a work for Chopin?,other
234,What parts of Frédéric's personal life influenced his legacy as a leading symbol of the era?,other
235,What language did Frédéric's father teach after they had moved to Warsaw?,lang
236,Which sister did Frédéric play duets with sometimes while being tutored at this time?,ind
237,What establishment today contains what was known as the Warsaw Lyceum during that time?,other
238,In which village did Frédéric first experience rural Polish folk music?,other
239,What version of Frédéric's birth name did he begin using after arriving in France?,ind
240,What are the three names stated in Frédéric's letter that he had shown interest and curiosity in?,ind
241,What did Frédéric have trouble playing as a result of his growing illness?,other
242,What culture of French people did Sand sell the piano to?,gr
243,What anniversary was the July Revolution that Sand and Chopin were present at a dress rehearsal for?,date
244,To whom did Chopin write a letter on 21 February 1842 about his agonizing pain?,ind
245,What was the interest Sand had that Chopin showed apathy towards?,desc
246,With whom did Chopin perform his final concert?,ind
247,What is the title of the earliest known recording of Chopin's work?,cremat
248,Who provided the majority of funds for his concert tour in London?,ind
249,What did Chopin reply to the doctor when asked is he was suffering?,desc
250,What is the name of the muse carved on Chopin's tombstone?,ind
251,All of his pieces include what instrument?,instru
252,Whose piano method did Chopin use with his students?,ind
253,Chopin was the first person to create what as singular concert pieces?,ind
254,What is the only piece Chopin gave an actual title to?,cremat
255,Pieces published after what year stopped receiving opus numbers?,date
256,What form are Chopin's mazurkas and waltzes in?,other
257,"Chopin's ability to create an advanced polonasises surpassed even two of his teachers, Zywny and who?",ind
258,What is it about the middle of Chopin's nocturnes that increases their drama?,desc
259,What form are most of Chopin's études in?,other
260,What likely arose due to Chopin's technique with keyboards?,desc
261,What did Chopin tend to avoid?,other
262,George Golos references what two musicians when claiming Chopin's nationalism was overrated? ,ind
263,For what publisher to Debussy edit Chopin's music for?,ind
264,For what instrument did Frédéric write primarily for?,instru
265,Whose music did Frédéric admire the most and thus provide influence on his work?,ind
266,"Despite the birthdate given by parish baptismal, what date is given by the composer and his family instead?",date
267,At what age did Frédéric start giving public concerts?,period
268,To whom did Frédéric write letters to during his stay in Szafarnia?,ind
269,What four boys from his family's boarding house became friends with Chopin?,ind
270,What familial role was Albert Grzymała compared to in regards to Frédéric?,ind
271,Who is stated as being in attendance of Frédéric's first performance at the Salle Pleyel on 26 February 1832?,ind
272,At whose funeral did Chopin play in 1839?,ind
273,"Chopiniana later went by a different name, what is that name?",termeq
274,Who was anonymously paying for Chopin's apartment?,ind
275,Which family member came to Paris in June 1849?,ind
276,The Funeral March was written as part of what piece?,cremat
277,What have pieces published after 1857 been given rather than opus numbers?,cremat
278,What is central to Chopin's creativeness?,reason
279,What form does Temperley feel that Chopin's ballades and scherzos are based on?,other
280,Chopin's polonaise often have what kind of rhythm in their melodies?,other
281,Chopin's nocturnes were more structured than who?,ind
282,"What was described as ""the beginning of studies"" by Schumann?",event
283,"In Chopin's music where strict timing is disregarded, what is it called?",termeq
284,In what forms of media has Frédéric been the subject of?,other
285,What did Frédéric compose during the year of 1817?,cremat
286,Which tsar did Frédéric perform for due to his success in previous concerts?,ind
287,What did Frédéric write parodies of in his letters?,other
288,"What piece did Frédéric create specifically for the prince and the prince's daughter, Wanda?",cremat
289,What were the two kinds of relationships stated as Frédéric having with his fellow Poland natives in exile?,desc
290,Who is stated as a jack of all trades in service to Frédéric?,ind
291,Who did Frédéric rely upon financially before earning a great income from his works?,ind
292,Chopin worked with Liszt on what piece?,cremat
293,What did Frédéric introduce Liszt as in when referring to him in his letters up to 1848?,other
294,What television station released a documentary on Chopin?,gr
295,What has stated that every pianist in the recording era has used Chopin's music?,desc
296,What two people suggested the 1848 tour?,ind
297,What two notable guests were present during his premiere performance at Stafford House?,ind
298,What was the cause of death on Chopin's death certificate?,reason
299,Who paid for Chopin's funeral?,ind
300,"Only a few of Chopin's pieces involve more than the piano, including piano concertos, songs and what?",cremat
301,"Chopin looked to Beethoven, Mozart, Clementi and who for his own music education?",ind
302,Op. 74 is made up of how many Polish songs?,count
303,What is the current musicologist reference for Chopin's pieces?,other
304,What type of bass do Chopin's mazurkas exhibit?,animal
305,What inspired Chopin for his preludes?,reason
306,What did Chopin tell a student is given up in concerts?,desc
307,What type of Chopin's music had the most disregard for strict timing according to Charles Rosen?,cremat
308,With who did Chopin feel comfortable speaking of folk music with?,ind
309,What music did Debussy play a lot at the Paris Conservatoire?,cremat
310,At what age did Frédéric depart from Poland?,period
311,What was Frédéric's most likely cause of death?,reason
312,What establishments did Frédéric frequently visit in Paris that influenced his career?,gr
313,During his vacation in 1824 and 1825 who did Chopin spend his vacation with?,ind
314,What did Chopin compose after hearing Niccolo Paganini?,cremat
315,What nationality is stated as the one Frédéric felt most identified by?,country
316,What nationality were the two friends who served as a pivotal influence in Frédéric's life while in Paris?,country
317,From whom did Chopin receive his first big endorsement?,ind
318,In 1833 with whom with Chopin work to get his music published?,ind
319,At which two establishments was the last of these performances conducted at on 25 and 26 April 1841?,other
320,What piece did Chopin dedicate to Liszt?,cremat
321,What was a possible reason for Chopin's failed engagement to Maria Wodzińska?,reason
322,What piece did Chopin play at  Adolphe Nourrit's funeral?,cremat
323,What piece did Chopin compose in 1844?,cremat
324,Chopins relations with whom have been fictionalized in movies?,ind
325,Who paid for most of the 1848 music tour of Chopin?,ind
326,What date did he perform with Viardot?,date
327,Chopin accompanied which singer for friends?,ind
328,What did Chopin add to the modern dance of his era?,other
329,What is the last opus number that Chopin used?,other
330,What does Chopin's Op. 63 No. 3 have that is rare?,other
331,A biography on Chopin released under Franz Liszt's name was likely written by who?,ind
332,What was recognized about Chopin from his musical peers?,desc
333,Chopin is a native of what country?,country
334,With whom did Chopin go to Berlin?,ind
335,Who did Chopin leave for Austria with?,ind
336,With whom did Chopin go to London with in 1837?,ind
337,What did Chopin compalin about?,desc
338,Chopin attended the funeral of who in 1839?,ind
339,What two things did Chopin advise Viardot on?,desc
340,Who did Chopin have at his last Parisian concert in 1848?,ind
341,"Upon Chopin's bicentenary, who recommended a list of who should perform Chopin?",ind
342,What is the world's oldest monographic music competition?,sport
343,What was happening in April 1848 in Paris?,desc
344,What steet did Chopin stay on in London?,animal
345,What did Parisian ladies consider proper etiquette when in Chopin's room?,desc
346,What three other musicians were developing the new genre?,ind
347,Chopin's Polish dance music was developed for what type of hall?,other
348,What Schumann suite contained the name of a piece Schumann named for Chopin?,other
349,Which of his sisters did Chopin sometimes duet with?,ind
350,Chopin had three years of lessons with whom?,ind
351,While in Berlin he saw the operatic work of who?,ind
352,By not going back to Poland Chopin became part of what?,other
353,What affluent family did Chopin gain a patronage from?,gr
354,What was the charity that Liszt and Chopin last performed for?,gr
355,Whom did Sand's daughter Solange become engaged to?,ind
356,What did Broadway provide for Chopin?,other
357,Who paid for Chopin's apartment in Chaillot?,ind
358,What piece did Chopin dedicate to Schumann?,cremat
359,What are two things Chopin's performances were known for?,reason
360,At what age did Chopin start playing publicly?,period
361,As a child Chopin was invited to play with the son of whom?,ind
362,What was the Chopin family's business?,gr
363,In 1829 on a trip back to Berlin Chopin was a guest of who?,ind
364,Woyciechowski left Chopin to enlist in what?,other
365,Who did Chopin know that became rich in Paris?,ind
366,"On March 23, 1833, who headlined and performed with Chopin at a concert?",ind
367,How much older was George Sands than Chopin?,count
368,There are over 80 societies throughout the world that have been established because of Chopin and his music according to who?,ind
369,What two dignitaries where at his first performance in London?,ind
370,Who paid for Chopin's funeral?,ind
371,Schumann described Chopin's music as cannons buried in what?,other
372,What three composers influenced Chopin's work?,ind
373,What birth date is now considered as his actual birthday?,date
374,What gift did Tsar Alexander I give to Chopin?,other
375,To whom did Chopin reveal in letters which parts of his work were about the singing student he was infatuated with?,ind
376,What piece did Chopin create for Prince Antoni?,cremat
377,What did Chopin realize was not ideal for larger spaces after his first successful concert in Paris?,other
378,Who did Chopin contract with for publishing his music?,ind
379,During Sands and Chopin's visit to Majorca who were they fleeing?,other
380,Who did Chopin send his Preludes to?,ind
381,"In addition to hearing him play, what else did people seek from Chopin in London?",other
382,What was played at Chopin's graveside?,sport
383,At what age did Chopin  leave Poland?,period
384,What is the name of the woman he had a relationship with from 1837-847?,ind
385,What was the first of Chopin's works to gain international renown? ,cremat
386,Which friend took on the role of several jobs to help Chopin including copyist?,ind
387,"Once Chopin stopped performing concerts, how did he earn his income?",manner
388,What role did Sand take on as her relationship with Chopin progressed?,ind
389,At what age did Chopin move to Paris?,period
390,What instrument is involved in all of Chopin's work?,instru
391,Chopin is considered a prominent symbol of what?,other
392,The Duchy of Warsaw was created by whom?,ind
393,What language did Chopin's father teach?,lang
394,Chopin had to decline who's invitation in 1843 to particpate in a performance at Erard's?,ind
395,During the last 18 years he lived about how many times did Chopin perform in public?,count
396,Chopin's birth is recorded as when?,date
397,Which of Chopin's sisters would play music with him?,ind
398,What is the title and name of the ruler whose son Chopin was friends with?,ind
399,What did the person who Chopin went with to Berlin do for his work?,desc
400,What were the words Chopin wrote to a friend when he was alone and homesick?,desc
401,Who did Sand sell the piano to?,ind
402,Chopin's performances were known for what?,reason
403,What birth date is now considered correct for Chopin?,date
404,What instrument did Chopin's mother teach at the boarding house?,instru
405,What type of musical piece did Chopin compose for his friend's ruling father?,cremat
406,What is th ename of the mechanical organ Chopin played in 1825?,other
407,Modern medicine indicates Chopin may have suffered from what condition?,dismed
408,In the last years of his life who was the person that supported him financially?,ind
409,What three composers did Chopin take inspiration from?,ind
410,What is the Latin form of Chopin's name?,termeq
411,What did Tsar Alexander I give to Chopin?,other
412,Was the Chopin family boarding house for male or female students?,other
413,What is the title of his first commercially successful work?,cremat
414,What language were some songs written in that Chopin wrote music for?,lang
415,Who were Wang Jiawei and Nyima Gyaincain?,desc
416,What important trade did the Ming Dynasty have with Tibet?,other
417,What did the Tibetans use against Ming forays?,other
418,In what century did the Tibetan Empire fall?,date
419,Which ruler took Western Xia under their control?,ind
420,Who abolished the policy council?,ind
421,What was the western regions composed of?,other
422,Who divided Central Tibet into districts? ,ind
423,Who lost their power over Tibet?,ind
424,The Ming Dynasty granted what titles to lamas of schools?,title
425,Who did the Ming appoint titles to?,ind
426,What was the name of the  eunuch?,ind
427,Who did the Gelug exchange gifts with?,ind
428,"Regardless of their sectarian affiliations, who did the Ming grant titles to?",ind
429,Who imposed on the military might on Tibet in the past? ,ind
430,According to Norbu who failed to realize the significance of the religious aspect of the Ming-Tibetan relationship?,ind
431,Who did the Ming cut off all relations with?,ind
432,Who did the Ming trade horses with?,ind
433,Who does P. Christiaan Klieger claim to have had a mutual role of religious prelate?,ind
434,Who was Altan Khan's nominal superior?,ind
435,Who was given the grandiose title?,ind
436,Who's presence increased in Tibet?,ind
437,Who did Güshi Khan organize a welcome ceremony for?,ind
438,Who did the the Chinese Ming dynasty fall to?,ind
439,Who tried to spread their territory into Tibet?,ind
440,Who were the armed protectors for the Gelug Dalai Lama?,ind
441,Who placed the Sakya viceregal regime position of authority?,ind
442,Who caused the Yuan dynasty to fall?,ind
443,Who had a large amount of contacts with china during Yuan?,ind
444,During the Yuan what existed between China and Tibet? ,other
445,What Tibetan title was hardly ever mentioned when referring to Tai Situ Changchub Gyaltsen?,title
446,Who did the Ming Dynasty decline titles from after receiving invitations?,ind
447,Until what year frame did the Gelug exchange gifts with the the Ming?,date
448,What years did the Rinpungpa regime start and end?,date
449,Hok-Lam Chan states that Deshin Skekpa was only invited for what purpose? ,reason
450,Who used the the Ordos region as a place to stage raids? ,ind
451,What does Sperling claim did not have any control over Tibet?,other
452,Josef Kolmaš  states that Tibet became subject to what government? ,gr
453,Who does P. Christiaan Klieger believe undertook the former imperial tributaries?,ind
454,What was the the third Dalai Lama allowed to do?,desc
455,Who took control of the whole of Central Tibet?,ind
456,What role did Güshi Khan take on?,ind
457,According to Kolmaš who accepted an invite from a Manchu to send envoys to the capital at Mukden?,ind
458,Which regime did Güshi Khan help establish? ,gr
459,What did one of the treaties between the Tang and Tibet help fix?,other
460,What dynasty was concerned with countering northern enemy states?,gr
461,Which dynasty ruled all of china? ,gr
462,What did the the Hongwu Emperor want to continue to promote?,other
463,Who's viewpoint does Thomas Laird believe Wang and Nyima present?,ind
464,What did Thomas Laird dismiss the Yuan dynasty as?,other
465,Who was granted higher status than the Han Chinese majority?,ind
466,Who governed most areas of Tibet?,ind
467,"When the lamas received an invite from the emperors, who did they send instead? ",ind
468,What dynasty kept a Central-local government relation with the Yuan imperial court?,gr
469,What was the Gelug not mentioned in?,other
470,What served as a legitimizing tool for the emperor's succession to the throne?,other
471,Who believe that the Ming dynasty did not exercise any direct political control over Tibet?,ind
472,Who was the edict addressed to? ,ind
473,What visual images and symbols were on furnishings from the silk workshops?,other
474,Since what century has Sperling described Ming and Tibet's relation being problematic for China? ,date
475,The presence of the Altan Khan in the west reduced whos influence? ,ind
476,What did Altan Khan threaten the Mongol princes and subjects with if they did not convert?,desc
477,Who did Sonam Gyatso send gifts to?,ind
478,What title was Sonam Gyatso granted in 1587?,title
479,Which enemies did Güshi Khan defeat? ,gr
480,Who was the Tangs biggest rival?,gr
481,Who ruled the Liao dynasty?,ind
482,Who invaded Tibet? ,ind
483,In what years was Töregene Khatun the regent of the Mongol Empire?,date
484,What did Khubilai claim for a while?,other
485,Which dynasty became ruler of Tibet?  ,gr
486,What years did Zhu Yuanzhang rule as the Hongwu Emperor?,date
487,What did the other families fail to establish?,other
488,What years did the Tsangpa start and end?,date
489,Who did the Ming court think the representatives were sent by?,ind
490,Who did Altan Khan make peace with?,ind
491,Who does the article claim had two itinerant high commands over Tibet?,ind
492,Who did the Neo-Confucian establishment have animosity towards?,ind
493,In 1653 who did the Qing emperor grant a title to?,ind
494,Who did Ü-Tsang king have an alliance with?,ind
495,Who did Güshi Khan grant the governing authority to?,ind
496,Who ruled the  Jin dynasty?,ind
497,With whom did Kublai Khan have a unique relationship with? ,ind
498,Who did the Hongwu Emperor send convoys to?,ind
499,Who was ordered to force a Tibetan assault into Sichuan?,ind
500,The Sakya regime established what kind of relationship between the Tibetans and Mongol converts?,other
501,According to article Tibet has remained under what jurisdiction?,other
502,Evelyn S. Rawski claims that Ming's relationship with Tibetan prelates ended during who's reign?,ind
503,In 1713 who did the Qing emperor grant a title to?,ind
504,The title of 'King of Tibet belonged to whom?,ind
505,What processor model is used in the iPod Touch?,product
506,What acoustic element could be distorted by different audio settings in iPods prior to 2007?,other
507,What type of sensory issue was a concern prior to the release of 5th gen iPods?,desc
508,In which generation did iPod start providing compatibility with USB?,other
509,Which iPod accessory was made by Apple but is no longer produced?,product
510,What is the name of an audio format developed by Apple?,other
511,On what devices can video games be used?,other
512,What interface component did Apple attempt to patent in 2005?,other
513,How long were 5th generation iPods marketed as being able to function before needing to be charged?,period
514,What publication revealed information about the working conditions of iPod labor?,cremat
515,Who did Apple partner with to monitor its labor policies?,ind
516,"To work as a boot disk for a Mac, what file system must an iPod be formatted with?",other
517,What is the smallest data capacity for an iPod product?,other
518,Which operating systems are compatible with iTunes?,product
519,"In mid-2010, which Apple device had higher sales than iPod?",product
520,Which generation of iPod Touch was made availalbe in July of 2015?,other
521,In what markets did 6th gen iPods limit the highest volume of the player?,other
522,What is an example of an iPod accessory made work exercise?,other
523,What type of transmitter is used in the iTrip?,other
524,On what part of newer iPods can you find the buttons?,other
525,What program is required to access the iTunes Store?,cremat
526,For what device's sales does Apple leverage the iTunes store?,product
527,What was included on the first iPod?,other
528,Which version of iTunes was introduced with the ability to purchase games?,other
529,What market can Apple participate in now that it has a variety of games available for iPod?,other
530,What minimum version of iTunes is required to transfer purchased media from an iPod to an authorized computer?,other
531,On what kind of operating system can hidden iPod files be accessed?,other
532,What did the 2005 lawsuits accuse Apple of doing?,desc
533,What are two purposes for which iPods are used in business?,reason
