,texts,labels
87,Bootylicious was a song from which act that Beyonce performed with?,cremat
88,What is Beyonce's fan base called?,gr
89,What did Vogue request?,other
90,What did the Guardian name her?,ind
91,What influenced Nicki Minaj to join the Pepsi global campaign?,reason
92,What type of organism was named after Beyonce in 2012?,animal
93,Beyonce holds the record for how many wins in one night by a female?,count
94,The company and products were set to be in stores when?,date
95,What types of garments are sold by Beyonce's clothing line?,product
96,What did Beyonce's Fashion Diva  feature?,other
97,In which decade did Beyonce become famous?,date
98,What magazine rated Beyonce as the most powerful female musician in 2015?,cremat
99,I which church was Beyonce  a member and soloist  in the choir?,other
100,It was announced that Destiny's Child would  disban in what European city?,city
101,"In 2009, Beyonce started her second world tour and grossed how much money?",money
102,Beyonce tied who for most number one singles by a female?,ind
103,Who inspired this hiatus?,ind
104,What was the title of the added track in Love Songs?,cremat
105,What did they attend in July 2013?,other
106,Beyonce was coached for her Spanish songs by which American?,ind
107,How does she describe Sasha?,manner
108,Oxford Dictionary added which word from the 2000s dedicated to Beyonce?,word
109,Which band listed Beyonce as an inspiration on their latest album?,gr
110,A place for Beyonce in the Rock and Roll Hall of fame was awarded when?,date
111,What is a criticism of other streaming services?,desc
112,How much did Beyonce initially contribute to the foundation?,money
113,"Beyonce was speaking about whom when she said her gift was ""finding the best qualities in every human being.""?",ind
114,Beyonce's mother worked in what industry?,gr
115,What type of school was Parker Elementary School?,gr
116,What album caused a lawsuit to be filed in 2001?,cremat
117,Beyonce's first solo album in the U.S. with what artist in the lead single?,ind
118,What was the child's name?,ind
119,At whose inauguration did she perform the National Anthem?,ind
120,Beyonce lost to which artist for Album of the year?,ind
121,Together how records have they sold ?,manner
122,To whom was the letter addressed?,ind
123,In 2012 who placed Beyonce at 16 in the Celebrity List?,ind
124,What part of production does she do?,other
125,How does she describe Jean- Michel Basquiat?,manner
126,How does Alice Jones describe her?,manner
127,"Beyoncé was the second African American woman featured as a swimsuit cover on the magazine, who was first?",ind
128,Which of Beyonce's songs was called Greatest Song of the 2000s?,cremat
129,"What charity benefited from  the release of the song, God Bless the USA?",gr
130,In which years did Time rate Beyonce in the 100 most influential people in the world?,date
131,"What large amount did the movie ""Goldmember"" gross?",other
132,What was the name of Beyoncé's European start that started in November 2003?,event
133,What did Beyonce call her first concert tour?,event
134,What part did she voice for the movie Epic?,ind
135,"What was the most searched term in week of Aug 29, 2011?",other
136,Beyoncé's early recordings empowered who?,ind
137,What is the name of Beyoncé's alter ego?,ind
138,"What magazine said Beyoncé was the ""best-dressed celebrity""?",cremat
139,What did she agree to do for 50 million dollars in 2012?,desc
140,What was the focus of the Gucci Chime for Change campaign?,other
141,Beyonce is a descendent of what Arcadian leader?,ind
142,At what age did Beyonce meet LaTavia Robertson?,period
143,"What genre of movie did Beyonce star in with Cuba Gooding, Jr?",cremat
144," The album, Dangerously in Love  achieved what spot on the Billboard Top 100 chart?",other
145,What did Beyoncé announce in January 2010?,desc
146,Who did she tell about the donation?,ind
147,"Beyoncé used words from which Nigerian author in her song, Flawless?",ind
148,What do other critics claim?,desc
149,How does she describe Jay Z?,manner
150,"What word does ""Bey Hive"" derive from?",word
151,Which Indie band said Beyoncé was an inspiration for one of hteir albums?,gr
152,Who did Beyoncé and Parkwood Entertainment partner with in October 2014?,ind
153,Who acquired the parent company of the music service Beyoncé owns part of?,ind
154,Who was the business named for in Beyonce's family?,gr
155,What was the name of the game put out by Starwave Mobile in 2008 that featured Beyoncé fashions?,sport
156,What type of clothing does the British partnership with Beyoncé sell?,product
157,Where did Destiny's Child get their name from?,other
158,"""The Closer I get to You"" was recorded with which artist?",ind
159,How much more that the buget did the film gross?,count
160,Who did they tie with for six top songs?,ind
161,On what magazine was she the cover model?,cremat
162,What did Beyoncé and Jay Z name their daughter?,ind
163,What social media platform did Beyoncé upload a picture of her paper ballot on?,other
164,What is Beyonce's net worth in 2015?,money
165,"Because of Beyoncé's physical shape, what slang term has been used to describe her?",termeq
166,VH1 listed her at what number on their 100 Sexiest Artists list?,other
167,What advertisement was Beyoncé's skin supposedly lightened in?,cremat
168,Which publication named Beyoncé the Artist of the Decade?,cremat
169,Who tied her record for most Grammies won in one night in 2012?,ind
170,What music service is accused of providing low royalty amounts?,gr
171,What other hurricane did Beyoncé's foundation help with?,event
172,What role did Beyoncé have in Destiny's Child?,ind
173,Which newest member was removed from Destiny's Child?,ind
174,Which artist was associated with Beyoncé's premiere solo recording?,ind
175,Who did Beyonce tie with for the most nominations in a year?,ind
176,What did Beyoncé name her daughter?,ind
177,Who would she perform with at Superbowl 50?,ind
178,"Who began reporting Beyoncé's annual earnings, starting in 2008?",ind
179,"Who does she credit for the inspiration to ""get up there and do what she did""?",ind
180,Who does Beyoncé describe as the definition of inspiration?,ind
181,What type of magazine is L'Officiel?,cremat
182,What list did Beyoncé make in 2013?,other
183,Which single from B'Day was only released in the U.K.?,cremat
184,What was the lead single for the Dreamgirls soundtrack?,cremat
185,With what British band did Beyonce perform on their album?,gr
186,What was Angela Merkel serving as in relation to the letter?,other
187,What language did Beyoncé release several songs in?,lang
188,"Beyoncé was one of how many women on Billboard magazine's 2011 ""Top 20 Hot 100 Songwriters"" list.",count
189,Who does Beyoncé describe as lyrical and raw?,ind
190,How does Beyoncé say she likes to dress off-stage?,manner
191,"What magazine said Beyoncé was the ""World's Most Beautiful Woman""?",cremat
192,What is the name of the House of Deréon junior collection?,other
193,What is the name of Beyoncé's alter-ego?,ind
194,What magazine named Beyoncé as the most powerful female musician for 2015?,cremat
195,Beyoncé is a descendant of which Acadian leader?,ind
196,What is the lead single on Beyoncé's first album?,cremat
197,What was the name of Beyoncé's first international tour?,event
198,What magazine did Beyoncé write a story for about her earlier hiatus?,cremat
199,Beyoncé was an honorary chair of the 2013 what?,other
200,"What was the most searched term on Google for the week of August 29, 2011?",other
201,What does Jody Rosen say influenced Beyoncé's vocal style?,desc
202,What number was Beyoncé on the Top 20 Hot 100 Songwriters list?,other
203,Beyoncé's Pepsi commercial inspired which star to join Pepsi's global campaign in 2012?,ind
204,What did Bryan Lessard name after Beyoncé?,other
205,Which song did Beyoncé release as the lead single for Austin Powers in Goldmember's soundtrack?,cremat
206,"Beyoncé was a featured artist on which singer's hit, Telephone?",ind
207,Beyoncé was the first female singer to headline what at the 2011 Glastonbury Festival?,other
208,What museum has made several models of Beyoncé in wax?,other
209,What was Beyoncé's role in Destiny's Child?,ind
210,Who did Beyoncé and Lady Gaga tie with for the most number one hits since 1992?,ind
211,Beyoncé lost the Album of the Year award to which entertainer?,ind
212,"Which magazine did Beyoncé pose for the cover, making her the first black female artist to do so?",cremat
213,At what age did Frédéric move to Paris?,period
214,In what village was Frédéric born in?,other
215,During what month did Frédéric move to Warsaw with his family?,date
216,"Of the individuals that became intimate with Frédéric during their stay at the family apartments, which two became part of Frédéric's social environment in Paris?",ind
217,What did Frédéric compose after hearing Niccolò Paganini perform on the violin?,cremat
218,What term describes the qualities of the relationship between Frédéric and Liszt?,termeq
219,Who was the host of the gathering where Frédéric was introduced to George Sand?,ind
220,What is the example given of a work produced by Frédéric during calm summers at Nohant?,other
221,What was the name of Sand's daughter's fiance that contributed to deteriorating the relationship between Sand and Chopin?,ind
222,What was the name of the single piece of work he wrote in 1844?,cremat
223,What television station made a documentary on Chopin?,gr
224,An 1830 sonnet was written about Chopin by what man?,ind
225,The Warsaw Chopin Society holds the Grand prix du disque de F. Chopin how often?,count
226,What is the name of the ballet that included Chopin's work?,cremat
227,What is listed as Chopin's official cause of death?,reason
228,Whose piano method did Chopin teach his students?,ind
229,"What is another title Op. 10, No. 12 has garnered? ",title
230,What was the last number Chopin gave to an opus?,other
231,The Kobylańska Catalogue was named for who?,ind
232,Who released the first collection of Chopin's works?,ind
233,What piece does J. Barrie Jones pinpoint as a great example of Chopin's palette?,other
234,Chopin's mazurkas contain more of what than his other compositions? ,cremat
235,What pieces of his did Chopin use to teach his technique?,other
236,What piece of Bach's did Chopin take inspiration for his preludes?,cremat
237,According to J. Barrie Jones who was the only true successor to Chopin?,ind
238,Chopin's compositions are often played with what?,other
239,According to who did Chopin demand strictly sticking with rhythm?,ind
240,Chopin was noted as introducing music to what?,other
241,In what suite did Schumann name a work for Chopin?,other
242,What parts of Frédéric's personal life influenced his legacy as a leading symbol of the era?,other
243,What language did Frédéric's father teach after they had moved to Warsaw?,lang
244,Which sister did Frédéric play duets with sometimes while being tutored at this time?,ind
245,What establishment today contains what was known as the Warsaw Lyceum during that time?,other
246,In which village did Frédéric first experience rural Polish folk music?,other
247,What version of Frédéric's birth name did he begin using after arriving in France?,ind
248,What are the three names stated in Frédéric's letter that he had shown interest and curiosity in?,ind
249,What did Frédéric have trouble playing as a result of his growing illness?,other
250,What culture of French people did Sand sell the piano to?,gr
251,What anniversary was the July Revolution that Sand and Chopin were present at a dress rehearsal for?,date
252,To whom did Chopin write a letter on 21 February 1842 about his agonizing pain?,ind
253,What was the interest Sand had that Chopin showed apathy towards?,desc
254,With whom did Chopin perform his final concert?,ind
255,What is the title of the earliest known recording of Chopin's work?,cremat
256,Who provided the majority of funds for his concert tour in London?,ind
257,What did Chopin reply to the doctor when asked is he was suffering?,desc
258,What is the name of the muse carved on Chopin's tombstone?,ind
259,All of his pieces include what instrument?,instru
260,Whose piano method did Chopin use with his students?,ind
261,Chopin was the first person to create what as singular concert pieces?,ind
262,What is the only piece Chopin gave an actual title to?,cremat
263,Pieces published after what year stopped receiving opus numbers?,date
264,What form are Chopin's mazurkas and waltzes in?,other
265,"Chopin's ability to create an advanced polonasises surpassed even two of his teachers, Zywny and who?",ind
266,What is it about the middle of Chopin's nocturnes that increases their drama?,desc
267,What form are most of Chopin's études in?,other
268,What likely arose due to Chopin's technique with keyboards?,desc
269,What did Chopin tend to avoid?,other
270,George Golos references what two musicians when claiming Chopin's nationalism was overrated? ,ind
271,For what publisher to Debussy edit Chopin's music for?,ind
272,For what instrument did Frédéric write primarily for?,instru
273,Whose music did Frédéric admire the most and thus provide influence on his work?,ind
274,"Despite the birthdate given by parish baptismal, what date is given by the composer and his family instead?",date
275,At what age did Frédéric start giving public concerts?,period
276,What was the name of the mechanical organ Frédéric performed on during 1825?,other
277,To whom did Frédéric write letters to during his stay in Szafarnia?,ind
278,What four boys from his family's boarding house became friends with Chopin?,ind
279,What familial role was Albert Grzymała compared to in regards to Frédéric?,ind
280,Who is stated as being in attendance of Frédéric's first performance at the Salle Pleyel on 26 February 1832?,ind
281,At whose funeral did Chopin play in 1839?,ind
282,"Chopiniana later went by a different name, what is that name?",termeq
283,Who was anonymously paying for Chopin's apartment?,ind
284,Which family member came to Paris in June 1849?,ind
285,The Funeral March was written as part of what piece?,cremat
286,What have pieces published after 1857 been given rather than opus numbers?,cremat
287,What is central to Chopin's creativeness?,reason
288,What form does Temperley feel that Chopin's ballades and scherzos are based on?,other
289,Chopin's polonaise often have what kind of rhythm in their melodies?,other
290,Chopin's nocturnes were more structured than who?,ind
291,"What was described as ""the beginning of studies"" by Schumann?",event
292,"In Chopin's music where strict timing is disregarded, what is it called?",termeq
293,In what forms of media has Frédéric been the subject of?,other
294,What did Frédéric compose during the year of 1817?,cremat
295,Which tsar did Frédéric perform for due to his success in previous concerts?,ind
296,What did Frédéric write parodies of in his letters?,other
297,"What piece did Frédéric create specifically for the prince and the prince's daughter, Wanda?",cremat
298,What were the two kinds of relationships stated as Frédéric having with his fellow Poland natives in exile?,desc
299,Who is stated as a jack of all trades in service to Frédéric?,ind
300,Who did Frédéric rely upon financially before earning a great income from his works?,ind
301,Chopin worked with Liszt on what piece?,cremat
302,What did Frédéric introduce Liszt as in when referring to him in his letters up to 1848?,other
303,What television station released a documentary on Chopin?,gr
304,What is the earliest sighting of Chopin in Polish Literature?,other
305,What has stated that every pianist in the recording era has used Chopin's music?,desc
306,How often is the International Chopin Piano Competition held?,count
307,What two people suggested the 1848 tour?,ind
308,What two notable guests were present during his premiere performance at Stafford House?,ind
309,What was the cause of death on Chopin's death certificate?,reason
310,Who paid for Chopin's funeral?,ind
311,"Only a few of Chopin's pieces involve more than the piano, including piano concertos, songs and what?",cremat
312,"Chopin looked to Beethoven, Mozart, Clementi and who for his own music education?",ind
313,Op. 74 is made up of how many Polish songs?,count
314,What is the current musicologist reference for Chopin's pieces?,other
315,What type of bass do Chopin's mazurkas exhibit?,animal
316,What inspired Chopin for his preludes?,reason
317,What did Chopin tell a student is given up in concerts?,desc
318,What type of Chopin's music had the most disregard for strict timing according to Charles Rosen?,cremat
319,With who did Chopin feel comfortable speaking of folk music with?,ind
320,What music did Debussy play a lot at the Paris Conservatoire?,cremat
321,At what age did Frédéric depart from Poland?,period
322,What was Frédéric's most likely cause of death?,reason
323,What establishments did Frédéric frequently visit in Paris that influenced his career?,gr
324,During his vacation in 1824 and 1825 who did Chopin spend his vacation with?,ind
325,What did Chopin compose after hearing Niccolo Paganini?,cremat
326,What nationality is stated as the one Frédéric felt most identified by?,country
327,What nationality were the two friends who served as a pivotal influence in Frédéric's life while in Paris?,country
328,From whom did Chopin receive his first big endorsement?,ind
329,In 1833 with whom with Chopin work to get his music published?,ind
330,At which two establishments was the last of these performances conducted at on 25 and 26 April 1841?,other
331,What piece did Chopin dedicate to Liszt?,cremat
332,What was a possible reason for Chopin's failed engagement to Maria Wodzińska?,reason
333,What piece did Chopin play at  Adolphe Nourrit's funeral?,cremat
334,What piece did Chopin compose in 1844?,cremat
335,Chopins relations with whom have been fictionalized in movies?,ind
336,Who paid for most of the 1848 music tour of Chopin?,ind
337,What date did he perform with Viardot?,date
338,Chopin accompanied which singer for friends?,ind
339,What did Chopin add to the modern dance of his era?,other
340,What is the last opus number that Chopin used?,other
341,What does Chopin's Op. 63 No. 3 have that is rare?,other
342,A biography on Chopin released under Franz Liszt's name was likely written by who?,ind
343,What was recognized about Chopin from his musical peers?,desc
344,Chopin is a native of what country?,country
345,With whom did Chopin go to Berlin?,ind
346,Who did Chopin leave for Austria with?,ind
347,With whom did Chopin go to London with in 1837?,ind
348,What did Chopin compalin about?,desc
349,Chopin attended the funeral of who in 1839?,ind
350,What two things did Chopin advise Viardot on?,desc
351,Who did Chopin have at his last Parisian concert in 1848?,ind
352,"Upon Chopin's bicentenary, who recommended a list of who should perform Chopin?",ind
353,What is the world's oldest monographic music competition?,sport
354,What was happening in April 1848 in Paris?,desc
355,What steet did Chopin stay on in London?,animal
356,What did Parisian ladies consider proper etiquette when in Chopin's room?,desc
357,What three other musicians were developing the new genre?,ind
358,Chopin's Polish dance music was developed for what type of hall?,other
359,What Schumann suite contained the name of a piece Schumann named for Chopin?,other
360,Which of his sisters did Chopin sometimes duet with?,ind
361,Chopin had three years of lessons with whom?,ind
362,While in Berlin he saw the operatic work of who?,ind
363,By not going back to Poland Chopin became part of what?,other
364,What affluent family did Chopin gain a patronage from?,gr
365,What was the charity that Liszt and Chopin last performed for?,gr
366,Whom did Sand's daughter Solange become engaged to?,ind
367,What did Broadway provide for Chopin?,other
368,Who paid for Chopin's apartment in Chaillot?,ind
369,What piece did Chopin dedicate to Schumann?,cremat
370,What are two things Chopin's performances were known for?,reason
371,At what age did Chopin start playing publicly?,period
372,As a child Chopin was invited to play with the son of whom?,ind
373,What was the Chopin family's business?,gr
374,In 1829 on a trip back to Berlin Chopin was a guest of who?,ind
375,Woyciechowski left Chopin to enlist in what?,other
376,Who did Chopin know that became rich in Paris?,ind
377,"On March 23, 1833, who headlined and performed with Chopin at a concert?",ind
378,How much older was George Sands than Chopin?,count
379,There are over 80 societies throughout the world that have been established because of Chopin and his music according to who?,ind
380,What two dignitaries where at his first performance in London?,ind
381,Who paid for Chopin's funeral?,ind
382,Schumann described Chopin's music as cannons buried in what?,other
383,What three composers influenced Chopin's work?,ind
384,What birth date is now considered as his actual birthday?,date
385,What gift did Tsar Alexander I give to Chopin?,other
386,To whom did Chopin reveal in letters which parts of his work were about the singing student he was infatuated with?,ind
387,What piece did Chopin create for Prince Antoni?,cremat
388,What did Chopin realize was not ideal for larger spaces after his first successful concert in Paris?,other
389,Who did Chopin contract with for publishing his music?,ind
390,During Sands and Chopin's visit to Majorca who were they fleeing?,other
391,Who did Chopin send his Preludes to?,ind
392,"In addition to hearing him play, what else did people seek from Chopin in London?",other
393,What was played at Chopin's graveside?,sport
394,At what age did Chopin  leave Poland?,period
395,What is the name of the woman he had a relationship with from 1837-847?,ind
396,What was the first of Chopin's works to gain international renown? ,cremat
397,Which friend took on the role of several jobs to help Chopin including copyist?,ind
398,"Once Chopin stopped performing concerts, how did he earn his income?",manner
399,What role did Sand take on as her relationship with Chopin progressed?,ind
400,At what age did Chopin move to Paris?,period
401,What instrument is involved in all of Chopin's work?,instru
402,Chopin is considered a prominent symbol of what?,other
403,The Duchy of Warsaw was created by whom?,ind
404,What language did Chopin's father teach?,lang
405,Chopin had to decline who's invitation in 1843 to particpate in a performance at Erard's?,ind
406,During the last 18 years he lived about how many times did Chopin perform in public?,count
407,Chopin's birth is recorded as when?,date
408,Which of Chopin's sisters would play music with him?,ind
409,What is the title and name of the ruler whose son Chopin was friends with?,ind
410,What did the person who Chopin went with to Berlin do for his work?,desc
411,What were the words Chopin wrote to a friend when he was alone and homesick?,desc
412,Who did Sand sell the piano to?,ind
413,Chopin's performances were known for what?,reason
414,What birth date is now considered correct for Chopin?,date
415,What instrument did Chopin's mother teach at the boarding house?,instru
416,What type of musical piece did Chopin compose for his friend's ruling father?,cremat
417,What is th ename of the mechanical organ Chopin played in 1825?,other
418,Modern medicine indicates Chopin may have suffered from what condition?,dismed
419,In the last years of his life who was the person that supported him financially?,ind
420,What three composers did Chopin take inspiration from?,ind
421,What is the Latin form of Chopin's name?,termeq
422,What did Tsar Alexander I give to Chopin?,other
423,Was the Chopin family boarding house for male or female students?,other
424,"Due to the numbers of expatriates of Poland after the uprising, what did it become to be known as?",other
425,What is the title of his first commercially successful work?,cremat
426,What language were some songs written in that Chopin wrote music for?,lang
427,Who were Wang Jiawei and Nyima Gyaincain?,desc
428,What important trade did the Ming Dynasty have with Tibet?,other
429,What did the Tibetans use against Ming forays?,other
430,In what century did the Tibetan Empire fall?,date
431,Which ruler took Western Xia under their control?,ind
432,Who abolished the policy council?,ind
433,What was the western regions composed of?,other
434,Who divided Central Tibet into districts? ,ind
435,Who lost their power over Tibet?,ind
436,The Ming Dynasty granted what titles to lamas of schools?,title
437,Who did the Ming appoint titles to?,ind
438,What was the name of the  eunuch?,ind
439,Who did the Gelug exchange gifts with?,ind
440,"Regardless of their sectarian affiliations, who did the Ming grant titles to?",ind
441,Who imposed on the military might on Tibet in the past? ,ind
442,According to Norbu who failed to realize the significance of the religious aspect of the Ming-Tibetan relationship?,ind
443,Who did the Ming cut off all relations with?,ind
444,Who did the Ming trade horses with?,ind
445,Who does P. Christiaan Klieger claim to have had a mutual role of religious prelate?,ind
446,Who was Altan Khan's nominal superior?,ind
447,Who was given the grandiose title?,ind
448,Who's presence increased in Tibet?,ind
449,Who did Güshi Khan organize a welcome ceremony for?,ind
450,Who did the the Chinese Ming dynasty fall to?,ind
451,Who tried to spread their territory into Tibet?,ind
452,Who were the armed protectors for the Gelug Dalai Lama?,ind
453,Who placed the Sakya viceregal regime position of authority?,ind
454,Who caused the Yuan dynasty to fall?,ind
455,Who had a large amount of contacts with china during Yuan?,ind
456,During the Yuan what existed between China and Tibet? ,other
457,What Tibetan title was hardly ever mentioned when referring to Tai Situ Changchub Gyaltsen?,title
458,Who did the Ming Dynasty decline titles from after receiving invitations?,ind
459,Until what year frame did the Gelug exchange gifts with the the Ming?,date
460,What years did the Rinpungpa regime start and end?,date
461,Hok-Lam Chan states that Deshin Skekpa was only invited for what purpose? ,reason
462,Who used the the Ordos region as a place to stage raids? ,ind
463,What does Sperling claim did not have any control over Tibet?,other
464,Josef Kolmaš  states that Tibet became subject to what government? ,gr
465,Who does P. Christiaan Klieger believe undertook the former imperial tributaries?,ind
466,What was the the third Dalai Lama allowed to do?,desc
467,Who took control of the whole of Central Tibet?,ind
468,What role did Güshi Khan take on?,ind
469,According to Kolmaš who accepted an invite from a Manchu to send envoys to the capital at Mukden?,ind
470,Which regime did Güshi Khan help establish? ,gr
471,What did one of the treaties between the Tang and Tibet help fix?,other
472,What dynasty was concerned with countering northern enemy states?,gr
473,Which dynasty ruled all of china? ,gr
474,What did the the Hongwu Emperor want to continue to promote?,other
475,Who's viewpoint does Thomas Laird believe Wang and Nyima present?,ind
476,What did Thomas Laird dismiss the Yuan dynasty as?,other
477,Who was granted higher status than the Han Chinese majority?,ind
478,Who governed most areas of Tibet?,ind
479,"When the lamas received an invite from the emperors, who did they send instead? ",ind
480,What dynasty kept a Central-local government relation with the Yuan imperial court?,gr
481,What was the Gelug not mentioned in?,other
482,What served as a legitimizing tool for the emperor's succession to the throne?,other
483,Who believe that the Ming dynasty did not exercise any direct political control over Tibet?,ind
484,Who was the edict addressed to? ,ind
485,What visual images and symbols were on furnishings from the silk workshops?,other
486,Since what century has Sperling described Ming and Tibet's relation being problematic for China? ,date
487,The presence of the Altan Khan in the west reduced whos influence? ,ind
488,What did Altan Khan threaten the Mongol princes and subjects with if they did not convert?,desc
489,Who did Sonam Gyatso send gifts to?,ind
490,What title was Sonam Gyatso granted in 1587?,title
491,Which enemies did Güshi Khan defeat? ,gr
492,Who was the Tangs biggest rival?,gr
493,Who ruled the Liao dynasty?,ind
494,Who invaded Tibet? ,ind
495,In what years was Töregene Khatun the regent of the Mongol Empire?,date
496,What did Khubilai claim for a while?,other
497,Which dynasty became ruler of Tibet?  ,gr
498,What years did Zhu Yuanzhang rule as the Hongwu Emperor?,date
499,What did the other families fail to establish?,other
500,What years did the Tsangpa start and end?,date
501,Who did the Ming court think the representatives were sent by?,ind
502,Who did Altan Khan make peace with?,ind
503,Who does the article claim had two itinerant high commands over Tibet?,ind
504,Who did the Neo-Confucian establishment have animosity towards?,ind
505,In 1653 who did the Qing emperor grant a title to?,ind
506,Who did Ü-Tsang king have an alliance with?,ind
507,Who did Güshi Khan grant the governing authority to?,ind
508,Who ruled the  Jin dynasty?,ind
509,With whom did Kublai Khan have a unique relationship with? ,ind
510,Who did the Hongwu Emperor send convoys to?,ind
511,Who was ordered to force a Tibetan assault into Sichuan?,ind
512,The Sakya regime established what kind of relationship between the Tibetans and Mongol converts?,other
513,According to article Tibet has remained under what jurisdiction?,other
514,Evelyn S. Rawski claims that Ming's relationship with Tibetan prelates ended during who's reign?,ind
515,In 1713 who did the Qing emperor grant a title to?,ind
516,The title of 'King of Tibet belonged to whom?,ind
517,What processor model is used in the iPod Touch?,product
518,What acoustic element could be distorted by different audio settings in iPods prior to 2007?,other
519,What type of sensory issue was a concern prior to the release of 5th gen iPods?,desc
520,In which generation did iPod start providing compatibility with USB?,other
521,Which iPod accessory was made by Apple but is no longer produced?,product
522,What is the name of an audio format developed by Apple?,other
523,On what devices can video games be used?,other
524,What interface component did Apple attempt to patent in 2005?,other
525,What rank did iPod achieve among various computer products in 2006?,title
526,How long were 5th generation iPods marketed as being able to function before needing to be charged?,period
527,What publication revealed information about the working conditions of iPod labor?,cremat
528,Who did Apple partner with to monitor its labor policies?,ind
529,"To work as a boot disk for a Mac, what file system must an iPod be formatted with?",other
530,What is the smallest data capacity for an iPod product?,other
531,Which operating systems are compatible with iTunes?,product
