,texts,labels
58,"In 2010, Beyonce released Dereon to what country?",country
59,Beyonce and Topshops first products were to be sold in stores when?,date
60,"How much cash did Beyonce put into the venture, the Survivor Foundation at startup?",money
61,"To set the record for Grammys, how many did Beyonce win?",count
62,Which magazine declared her the most dominant woman musician?,cremat
63,What race was Beyonce's father?,sport
64,Beyonce moved to which town after she left her first elementary school?,city
65,Who was the first record label to give the girls a record deal?,gr
66,"For what network, did Beyonce land a major movie role in?",gr
67,Which song did Beyonce sing at the first couple's inaugural ball? ,cremat
68,"In 2010, Beyonce worked with which other famous singer?",ind
69,Which famous landmark did Beyonce see in China?,other
70,Beyonce became the first female artist to perform solo in 20 years at which stage?,other
71,Beyonce's first child is named what?,ind
72,What did Beyonce sign in 2013?,other
73,"Beyonce wrote which song for the movie ""Epic""?",cremat
74,Which magazine did Beyonce pose on the cover for in August of 2015?,cremat
75,"What day did Beyonce release her single, Formation?",date
76,What was the name of Beyonce's daughter?,ind
77,Who's death caused this protest?,ind
78,Beyonce became the highest-paid black musician in which year?,date
79,"Which critic called Beyonce's voice ""versatile""?",ind
80,What theme was Beyonce's early music?,desc
81,Beyonce has the same number of writing credits on number one singles as whom?,ind
82,Beyonce gave a tribute award to who in 2006?,ind
83,Who motivated Beyonce to explore other areas of music?,ind
84,"Beyonce has said that who embodies the ""definition of inspiration and a strong woman""?",ind
85,The Mamas members included which 3 musicians?,ind
86,Which word spawned from a term used to describe Beyonce in 2006?,word
87,Beyonce was seen wearing what on the french magazine that caused controversy?,other
88,Beyonce than appeared again on the Time 100 list in what year?,date
89,When was it announced that Beyonce was  a co-owner in Tidal?,date
90,Beyonce's family's company name is what?,gr
91,Back-to-school shopping was introduced in what year of Beyonce's clothing line?,date
92,What is the new business called?,gr
93,What hurricane years later after Katrina did the organization provide support for?,event
94,"After Osama Bin Laden's death, what single did Beyonce cover?",cremat
95,Which of her teachers discovered Beyonce's musical talent?,ind
96,What event caused Beyonce's depression?,reason
97,"Their third album, Survivor, sold how many during its first week?",count
98,Beyonce's first number one song was which song?,cremat
99,What was the name of the final album of Destiny's Child?,cremat
100,Beyonce's first world tour was when?,date
101,In what year did Beyonce have her hiatus?,date
102,"in 2011, Beyonce performed for four nights where?",other
103,Her first appearance performing since giving birth was where?,other
104,Beyonce voiced a character in which animated film?,cremat
105,Beyonce would perform with who at Superbowl 50?,ind
106,How was the single released?,manner
107,Who did Beyonce have a relationship with?,ind
108,At what hospital was the baby delivered?,other
109,"What did she endorse on March 26, 2013?",other
110,When did she say the she is a feminist?,date
111,What had to be set in developing funding?,other
112,Beyonce joined 2 other women on what list from Billboard magazine in 2011?,other
113,The Mamas first appearance was when?,date
114,Which month and year did GQ feature Beyonce on its cover?,date
115,Which year did PETA spark controversy with Beyonce?,date
116,What did Vogue request?,other
117,What influenced Nicki Minaj to join the Pepsi global campaign?,reason
118,What type of organism was named after Beyonce in 2012?,animal
119,"When Beyonce was with Destiny's Child, how many albums did she manage to sell?",count
120,Beyonce holds the record for how many wins in one night by a female?,count
121,What did Beyonce's Fashion Diva  feature?,other
122,"On June 1 , 2013 where was the concert held for ""a Chime for Change""?",other
123,Beyonce's father worked as a sales manager for what company?,gr
124,I which church was Beyonce  a member and soloist  in the choir?,other
125,In what year did Beyonce's father quit his job to manage her group?,date
126,Which other song from the soundtrack did better in the charts?,cremat
127,It was announced that Destiny's Child would  disban in what European city?,city
128,Who inspired this hiatus?,ind
129,What did they attend in July 2013?,other
130,Beyonce was coached for her Spanish songs by which American?,ind
131,Who influenced Beyonce?,ind
132,What band did Beyonce introduce in 2006?,gr
133,How does she describe Sasha?,manner
134,Oxford Dictionary added which word from the 2000s dedicated to Beyonce?,word
135,What TV network listed Beyonce as number 1 on its 100 Sexiest Artists list?,gr
136,Who was she the second  African American on the cover after?,ind
137,Which band listed Beyonce as an inspiration on their latest album?,gr
138,How was the suit settled?,manner
139,Who did Beyonce partner with in London?,ind
140,"What enterprise did Beyonce and her mother start on March 5, 2010?",gr
141,"Beyonce was speaking about whom when she said her gift was ""finding the best qualities in every human being.""?",ind
142,In what R&B group was she the lead singer?,gr
143,Which album was darker in tone from her previous work?,cremat
144,What type of school was Parker Elementary School?,gr
145,"Debut song, ""Killing Time"" was featured on what movie's sound track?",cremat
146,Who helped Beyonce fight her depression the most?,ind
147,What was the child's name?,ind
148,Beyonce lost to which artist for Album of the year?,ind
149,What kind of platform was the song released?,other
150,Together how records have they sold ?,manner
151,What even was recorded in the Guinness World Records?,other
152,In 2012 who placed Beyonce at 16 in the Celebrity List?,ind
153,What part of production does she do?,other
154,What place is she tied for in songwriting credits?,other
155,How does she describe Jean- Michel Basquiat?,manner
156,What song name does the band Suga Mama  and a song on the B'Day album share?,cremat
157,How does Alice Jones describe her?,manner
158,Later what did she say about Sasha?,desc
159,What word is often used to describe Beyonce/,word
160,"Beyoncé was the second African American woman featured as a swimsuit cover on the magazine, who was first?",ind
161,What is the latest term used to describe Beyoncé fans?,termeq
162,What French Magazine cover did the media criticize?,cremat
163,What about Beyonce has influenced many entertainers?,desc
164,Which of Beyonce's songs was called Greatest Song of the 2000s?,cremat
165,"Who partnered with Beyonce to start the clothing line, Dereon?",ind
166,How has this foundation changed in recent years?,manner
167,"What charity benefited from  the release of the song, God Bless the USA?",gr
168,The Demand a Plan video campaign followed what tragic event?,event
169,What album made her a worldwide known artist?,cremat
170,What younger sister of Beyonce also appeared in Destiny's Child?,ind
171,Which song did Beyonce sing to win a competition at age 7?,cremat
172,What song won Best R&B Performance in the 43 Annual Grammy Awards?,cremat
173,Independent Women Part I was on which 2000 film's soundtrack?,cremat
174,"What large amount did the movie ""Goldmember"" gross?",other
175,What solo album did Beyonce release in 2003?,cremat
176,How high did ''Deja Vu'' climb on the Billboard chart?,dist
177,What song was the sixth first place song for Beyonce?,cremat
178,Who awarded Beyonce and award for writing?,ind
179,What part did she voice for the movie Epic?,ind
180,Who did Beyonce perform next to during Superbowl 50?,ind
181,"What was the most searched term in week of Aug 29, 2011?",other
182,What song did Beyoncé perform at the 2009 inauguration of Obama?,cremat
183,Beyoncé's early recordings empowered who?,ind
184,Who listed her at number 17 in their list of  Top 20 hot 100 Songwriters?,ind
185,Who is Beyoncé's biggest musical influence?,ind
186,Who has Beyoncé at number one on her Five Best Singer/Dancers?,ind
187,What is the name of Beyoncé's alter ego?,ind
188,"What magazine said Beyoncé was the ""best-dressed celebrity""?",cremat
189,What was the former word given to Beyoncé fans?,word
190,How was she dressed on the cover of L'Officiel?,manner
191,"In 2007, which music professor said he believes this criticism does involve race as well?",ind
192,"When was her second perfume, Heat Rush, released?",date
193,What foundation did Beyoncé start after Hurricane Katrina?,gr
194,What was the focus of the Gucci Chime for Change campaign?,other
195,Beyonce is a descendent of what Arcadian leader?,ind
196,At what age did Beyonce meet LaTavia Robertson?,period
197,Who was blamed for Luckett and Roberson leaving Destiny's Child?,ind
198,"What genre of movie did Beyonce star in with Cuba Gooding, Jr?",cremat
199," The album, Dangerously in Love  achieved what spot on the Billboard Top 100 chart?",other
200,What is the name of Beyoncé's second album?,cremat
201,What was the name of the woman she played in Obsessed?,ind
202,Who else appeared with Beyonce in Telephone?,ind
203,What did Beyoncé announce in January 2010?,desc
204,Who did she tell about the donation?,ind
205,What song did Beyonce record for the film Epic?,cremat
206,"If Beyonce won three Grammies in 2015, how many was she nominated for?",count
207,What song did she perform at the MTV Awards?,cremat
208,What song did Beyoncé perform at the first inaugural dance for the Obamas.,cremat
209,When will they meet?,date
210,What other language has she sung?,lang
211,What song did Beyoncé sing at a 2006 concert to honor Josephine Baker?,cremat
212,How does she describe Jay Z?,manner
213,What band supports Beyonce in her tours?,gr
214,"What word does ""Bey Hive"" derive from?",word
215,What French magazine did Beyoncé appear in wearing blackface and tribal makeup?,cremat
216,Which Indie band said Beyoncé was an inspiration for one of hteir albums?,gr
217,Who sent her a letter asking that she reconsider the Pepsi deal?,ind
218,Who did Beyoncé and Parkwood Entertainment partner with in October 2014?,ind
219,Who acquired the parent company of the music service Beyoncé owns part of?,ind
220,Who was the business named for in Beyonce's family?,gr
221,What was the name of the game put out by Starwave Mobile in 2008 that featured Beyoncé fashions?,sport
222,How much money did Beyoncé contribute at the beginning of her Hurricane Katrina foundation?,money
223,Which two stars did Beyoncé help with their Haiti Earthquake organization?,ind
224,What crowdfunding platform was used in the concert?,other
225,What was the name of Beyoncé's second solo album?,cremat
226,Where did Destiny's Child get their name from?,other
227,What was the name of Destiny Child's third album?,cremat
228,What song was the lead single from the film's sound track?,cremat
229,"""The Closer I get to You"" was recorded with which artist?",ind
230,How much more that the buget did the film gross?,count
231,Who did they tie with for six top songs?,ind
232,What is the name of Beyoncé's fourth studio album?,cremat
233,What song on Beyoncé's fifth studio album featured her husband?,cremat
234,On what magazine was she the cover model?,cremat
235,"In which music video did Beyoncé star as Jay Z's girlfriend, creating speculation about their relationship?",cremat
236,What social media platform did Beyoncé upload a picture of her paper ballot on?,other
237,Who did Beyoncé sign a letter for in 2015?,ind
238,What is Beyonce's net worth in 2015?,money
239,"What did Beyoncé win in 2001, making her the first black woman to do so?",other
240,Who does Beyoncé feel is an all-around entertainer?,ind
241,"Who inspires Beyoncé because ""she does it all?""",ind
242,What is the name of Beyoncé's female tour band?,gr
243,Sasha Fierce was created during the making of what song?,cremat
244,"Because of Beyoncé's physical shape, what slang term has been used to describe her?",termeq
245,VH1 listed her at what number on their 100 Sexiest Artists list?,other
246,What advertisement was Beyoncé's skin supposedly lightened in?,cremat
247,What was the name of the White Rabbits' album?,cremat
248,Who tied her record for most Grammies won in one night in 2012?,ind
249,What soft drink company has Beyoncé worked with since 2002?,gr
250,What music service is accused of providing low royalty amounts?,gr
251,What other hurricane did Beyoncé's foundation help with?,event
252,"What was Beyoncé's first acting job, in 2006?",title
253,What did Beyoncé's mother own when Beyoncé was a child?,other
254,What was the name of the first group Beyoncé was a part of?,gr
255,"Destiny's Child song, Killing Time, was included in which film's soundtrack?",cremat
256,Which newest member was removed from Destiny's Child?,ind
257,Who filed a lawsuit over Survivor?,ind
258,"How did the critics view the movie, ''The Fighting Temptations''?",manner
259,Which artist was associated with Beyoncé's premiere solo recording?,ind
260,What is the name of the final studio album from Destiny's Child?,cremat
261,Beyoncé's role in Dreamgirls was based on what pop singer?,ind
262,Who did Beyonce tie with for the most nominations in a year?,ind
263,Who would she perform with at Superbowl 50?,ind
264,What song did Beyoncé sing prior to announcing her pregnancy?,cremat
265,"Who began reporting Beyoncé's annual earnings, starting in 2008?",ind
266,"Who does she credit for the inspiration to ""get up there and do what she did""?",ind
267,Suga Mama is also a song on which Beyoncé album?,cremat
268,Who did Beyoncé tell in February 2010 that Sasha Fierce was no longer needed?,ind
269,In what year was the slang term from a title of a Destiny's Child song that is also used to describe Beyoncé put in the dictionary?,date
270,What list did Beyoncé make in 2013?,other
271,How much did Beyoncé get for a deal with a soft drink company in 2012?,money
272,Who did Beyoncé team up with in 2010 to get her fashions into Brazil?,ind
273,What was the first album Beyoncé released as a solo artist?,cremat
274,Who is Beyoncé married to?,ind
275,What is the name of Beyoncé's younger sister?,ind
276,What choir did Beyoncé sing in for two years?,gr
277,What was Destiny's Child's first major song hit?,cremat
278,Which single from B'Day was only released in the U.K.?,cremat
279,Which Amy Winehouse song did Beyoncé cover and release in May 2014?,cremat
280,With what British band did Beyonce perform on their album?,gr
281,What is included at the end of Glory?,other
282,What was Angela Merkel serving as in relation to the letter?,other
283,"Beyoncé was one of how many women on Billboard magazine's 2011 ""Top 20 Hot 100 Songwriters"" list.",count
284,Who does Beyoncé describe as lyrical and raw?,ind
285,What are Beyoncé's backup singers called?,ind
286,How does Beyoncé say she likes to dress off-stage?,manner
287,"What magazine said Beyoncé was the ""World's Most Beautiful Woman""?",cremat
288,Who said Beyoncé is the heir-apparent diva of the United States?,ind
289,Who asked her to change her mind about the soft drink deal due to the nature of the product?,ind
290,What is the name of the House of Deréon junior collection?,other
291,What song did Beyoncé donate to the 2012 World Humanitarian Day campaign?,cremat
292,What is the name of Beyoncé's alter-ego?,ind
293,Beyoncé is a descendant of which Acadian leader?,ind
294,What was Beyoncé's character called in Austin Powers in Goldmember?,ind
295,What is the lead single on Beyoncé's first album?,cremat
296,Who is Beyoncé's alter ego?,ind
297,Who did Beyoncé tie with for the most Grammy nominations for female artists?,ind
298,What magazine did Beyoncé write a story for about her earlier hiatus?,cremat
299,Beyoncé was an honorary chair of the 2013 what?,other
300,"What was the most searched term on Google for the week of August 29, 2011?",other
301,How was Blue Ivy credited on Glory?,manner
302,Who predicted that Beyoncé would become the highest paid black entertainer?,ind
303,What number was Beyoncé on the Top 20 Hot 100 Songwriters list?,other
304,What title did Complex award Beyoncé?,title
305,Beyoncé's Pepsi commercial inspired which star to join Pepsi's global campaign in 2012?,ind
306,What did Bryan Lessard name after Beyoncé?,other
307,What Beyoncé song was song of the year on 2010?,cremat
308,"Who signed the girl group on October 5, 1995?",ind
309,Which song did Beyoncé release as the lead single for Austin Powers in Goldmember's soundtrack?,cremat
310,The video for what song won Beyoncé the 2009 MTV Video of the Year award?,cremat
311,"Beyoncé was a featured artist on which singer's hit, Telephone?",ind
312,Beyoncé was the first female singer to headline what at the 2011 Glastonbury Festival?,other
313,"Which character in the film, Epic, was voiced by Beyoncé?",ind
314,What album did the Spanish songs come from?,cremat
315,What museum has made several models of Beyoncé in wax?,other
316,What was Beyoncé's role in Destiny's Child?,ind
317,Who did Beyoncé and Lady Gaga tie with for the most number one hits since 1992?,ind
318,Beyoncé lost the Album of the Year award to which entertainer?,ind
319,What was the name of Beyoncé's first solo album?,cremat
320,What song did Beyoncé release as the lead single from The Fighting Tempations?,cremat
321,"Which magazine did Beyoncé pose for the cover, making her the first black female artist to do so?",cremat
322,Who did Beyonce perform with at Super Bowl 50?,ind
323,What instrument did every composition by Frédéric include?,instru
324,In what village was Frédéric born in?,other
325,During what month did Frédéric move to Warsaw with his family?,date
326,Who was Frédéric a guest of during his visit of Szafarnia in 1824 and 1825?,ind
327,"During what year did Frédéric's youngest sister, Emilia, pass away?",date
328,"Of the individuals that became intimate with Frédéric during their stay at the family apartments, which two became part of Frédéric's social environment in Paris?",ind
329,Who did Frédéric visit Berlin with in September 1828?,ind
330,What did Frédéric compose after hearing Niccolò Paganini perform on the violin?,cremat
331,On what date did Frédéric begin his journey into Western Europe?,date
332,What event was Frédéric a part of when he arrived in Paris during the later part of September in 1831?,event
333,In what city did Frédéric achieve celebrity status?,city
334,Which friend of Frédéric failed to achieve success in England?,ind
335,Who gave Frédéric his first significant public approval in regards to his compositions?,ind
336,What was Frédéric's favorite environment to perform in?,other
337,Who did Frédéric meet in the spring of 1834 at the Lower Rhenish Music Festival?,ind
338,What term describes the qualities of the relationship between Frédéric and Liszt?,termeq
339,Who was the host of the gathering where Frédéric was introduced to George Sand?,ind
340,What is the example given of a work produced by Frédéric during calm summers at Nohant?,other
341,In which year did Chopin begin experiencing a serious decline in health?,date
342,What was the name of Sand's daughter's fiance that contributed to deteriorating the relationship between Sand and Chopin?,ind
343,What was the name of the single piece of work he wrote in 1844?,cremat
344,In what month and year did Chopin give his final performance?,date
345,An 1830 sonnet was written about Chopin by what man?,ind
346,What is the name of the ballet that included Chopin's work?,cremat
347,What is listed as Chopin's official cause of death?,reason
348,Whose piano method did Chopin teach his students?,ind
349,"What is another title Op. 10, No. 12 has garnered? ",title
350,What was the last number Chopin gave to an opus?,other
351,The Kobylańska Catalogue was named for who?,ind
352,Who released the first collection of Chopin's works?,ind
353,What piece does J. Barrie Jones pinpoint as a great example of Chopin's palette?,other
354,What time are Chopin's polonaises written in?,date
355,What pieces of his did Chopin use to teach his technique?,other
356,According to J. Barrie Jones who was the only true successor to Chopin?,ind
357,Who wrote that the current large concert style conflicts with Chopin's preference of intimate performances?,ind
358,Chopin's compositions are often played with what?,other
359,According to who did Chopin demand strictly sticking with rhythm?,ind
360,Chopin was noted as introducing music to what?,other
361,In what suite did Schumann name a work for Chopin?,other
362,What parts of Frédéric's personal life influenced his legacy as a leading symbol of the era?,other
363,On what date was Frédéric born on?,date
364,On what date was Frédéric baptised?,date
365,Which sister did Frédéric play duets with sometimes while being tutored at this time?,ind
366,What establishment today contains what was known as the Warsaw Lyceum during that time?,other
367,Who was Frédéric a student of involving music theory starting in 1826?,ind
368,In which village did Frédéric first experience rural Polish folk music?,other
369,What street did Frédéric's family move to after the death of his youngest sister?,other
370,During what month did Frédéric make his first appearance in Vienna?,date
371,What version of Frédéric's birth name did he begin using after arriving in France?,ind
372,On what date did Frédéric give his first performance at the Salle Pleyel?,date
373,What instrument did Frédéric play in a performance on 23 March 1833?,instru
374,What are the three names stated in Frédéric's letter that he had shown interest and curiosity in?,ind
375,What did Frédéric label the place in which he placed Maria and her mother's letters about the unlikely marriage?,other
376,What did Frédéric have trouble playing as a result of his growing illness?,other
377,Which of the two people that visited Chopin were tutored by him on piano?,ind
378,To whom did Chopin write a letter on 21 February 1842 about his agonizing pain?,ind
379,What can be said of these works compared to his work in other years even though the quantity was less?,desc
380,With whom did Chopin perform his final concert?,ind
381,What is the name of the actor who received and Oscar nomination for his role as Chopin?,ind
382,Aside from George Sands what two French authors have written about Chopin?,ind
383,What is the title of the earliest known recording of Chopin's work?,cremat
384,Who provided the majority of funds for his concert tour in London?,ind
385,What did Chopin reply to the doctor when asked is he was suffering?,desc
386,How long was Chopin's funeral delayed?,period
387,What is the name of the muse carved on Chopin's tombstone?,ind
388,Whose piano method did Chopin use with his students?,ind
389,What form are Chopin's mazurkas and waltzes in?,other
390,What is it about the middle of Chopin's nocturnes that increases their drama?,desc
391,What form are most of Chopin's études in?,other
392,Who suggested that Chopin's preludes were not intended to be played as a group?,ind
393,"What two people claimed that Op 58 was ""worthy of Brahms""?",ind
394,What did Chopin tend to avoid?,other
395,"Which student said Chopin made sure his students knew his legato, cantabile style of playing?",ind
396,George Golos references what two musicians when claiming Chopin's nationalism was overrated? ,ind
397,For what publisher to Debussy edit Chopin's music for?,ind
398,Whose music did Frédéric admire the most and thus provide influence on his work?,ind
399,"Despite the birthdate given by parish baptismal, what date is given by the composer and his family instead?",date
400,What was the name of the mechanical organ Frédéric performed on during 1825?,other
401,To whom did Frédéric write letters to during his stay in Szafarnia?,ind
402,What year did Frédéric leave Warsaw after moving with his family to the south annex of Krasiński Palace?,date
403,What four boys from his family's boarding house became friends with Chopin?,ind
404,Who was Frédéric a guest of during his stay in Berlin in 1829?,ind
405,In what year did his companion Woyciechowski depart to Poland to enlist for the uprising in Warsaw?,date
406,What did Frédéric create from verses of the poet Adam Mickiewicz?,other
407,Chopin gave a yearly performance where?,other
408,Who is stated as being in attendance of Frédéric's first performance at the Salle Pleyel on 26 February 1832?,ind
409,At whose funeral did Chopin play in 1839?,ind
410,On what date did Delacroix write a letter based on his visit at Nohant?,date
411,Who is responsible for the first fictionalized account of Chopin's life?,ind
412,Who were the beneficiaries of his last public concert?,ind
413,Who was anonymously paying for Chopin's apartment?,ind
414,Which family member came to Paris in June 1849?,ind
415,Who made Chopin's death mask?,ind
416,What form does Temperley feel that Chopin's ballades and scherzos are based on?,other
417,Which of Chopin's works shows more folk aspects?,cremat
418,Chopin's polonaise often have what kind of rhythm in their melodies?,other
419,Chopin's nocturnes were more structured than who?,ind
420,"Who said Chopin's works were modeled after Bach, Beethoven, Schubert and Field?",ind
421,What place was considered lucky for Chopin to have arrived at considering how much he charged for piano lessons?,other
422,In what forms of media has Frédéric been the subject of?,other
423,What was the given name of Chopin's father?,ind
424,What two instruments did Frédéric's father play during this time?,instru
425,What did Frédéric compose during the year of 1817?,cremat
426,What palace was Frédéric sometimes invited to as a companion of the ruler's son?,other
427,Which tsar did Frédéric perform for due to his success in previous concerts?,ind
428,What did Frédéric write parodies of in his letters?,other
429,Which singer did Chopin become fascinated with?,ind
430,"What piece did Frédéric create specifically for the prince and the prince's daughter, Wanda?",cremat
431,"On what date did Frédéric give his first performance of Piano Concerto No. 2 in F minor, Op. 21?",date
432,What historian commented that the events involving Frédéric's friend in Poland contributed to his maturing?,ind
433,Who is stated as a jack of all trades in service to Frédéric?,ind
434,Who did Frédéric rely upon financially before earning a great income from his works?,ind
435,What was the date that LIszt first saw Chopin perform?,date
436,What did Frédéric introduce Liszt as in when referring to him in his letters up to 1848?,other
437,What is the name of the author Chopin met at a gathering put on by Marie d'Agoult?,ind
438,Who did Chopin last perform with?,ind
439,What is the earliest sighting of Chopin in Polish Literature?,other
440,Who organizes the Grand prix du disque de F. Chopin for notable Chopin recordings?,ind
441,What has stated that every pianist in the recording era has used Chopin's music?,desc
442,What two people suggested the 1848 tour?,ind
443,What two notable guests were present during his premiere performance at Stafford House?,ind
444,What was the cause of death on Chopin's death certificate?,reason
445,Who paid for Chopin's funeral?,ind
446,"Chopin looked to Beethoven, Mozart, Clementi and who for his own music education?",ind
447,Op. 74 is made up of how many Polish songs?,count
448,What is the current musicologist reference for Chopin's pieces?,other
449,What type of bass do Chopin's mazurkas exhibit?,animal
450,What inspired Chopin for his preludes?,reason
451,Who said Chopin was unlike his romantic contemporaries Liszt and Henri Herz?,ind
452,With who did Chopin feel comfortable speaking of folk music with?,ind
453,At what age did Frédéric depart from Poland?,period
454,What was Frédéric's most likely cause of death?,reason
455,Where was Chopin's father from?,other
456,On what date was Frédéric's first performance that earned international esteem?,date
457,During his vacation in 1824 and 1825 who did Chopin spend his vacation with?,ind
458,Which of Chopin's works was unknowingly dedicated to Gladkowska?,cremat
459,What did Chopin compose after hearing Niccolo Paganini?,cremat
460,"Who said that Chopin set out ""into the wide world, with no very clearly defined aim, forever?""",ind
461,What nationality is stated as the one Frédéric felt most identified by?,country
462,What nationality were the two friends who served as a pivotal influence in Frédéric's life while in Paris?,country
463,From whom did Chopin receive his first big endorsement?,ind
464,In 1833 with whom with Chopin work to get his music published?,ind
465,Which friend received the letter in which Chopin referenced Liszt?,ind
466,At which two establishments was the last of these performances conducted at on 25 and 26 April 1841?,other
467,What piece did Chopin dedicate to Liszt?,cremat
468,What was a possible reason for Chopin's failed engagement to Maria Wodzińska?,reason
469,What piece did Chopin play at  Adolphe Nourrit's funeral?,cremat
470,What piece did Chopin compose in 1844?,cremat
471,Chopins relations with whom have been fictionalized in movies?,ind
472,How often is the Grand prix du disque de F. Chopin for notable Chopin recordings held?,other
473,The Fryderyk Chopin Institute of Poland includes approximately how many recordings of Chopin's work from Youtube?,count
474,Who paid for most of the 1848 music tour of Chopin?,ind
475,What date did he perform with Viardot?,date
476,What did Chopin write while staying with Doctor Adam Łyszczyński?,cremat
477,Chopin accompanied which singer for friends?,ind
478,What did Solange's husband make hours after Chopin's death along with his death mask?,other
479,How long was Chopin's funeral delayed?,period
480,Chopin's sister Ludwika took his heart back to Warsaw preserved in what?,other
481,What did Chopin add to the modern dance of his era?,other
482,What is the last opus number that Chopin used?,other
483,What did Rosen suggest was important about chopin's personality?,desc
484,What does Chopin's Op. 63 No. 3 have that is rare?,other
485,Which type of Chopin's compositons were difficult for perfomers due to their middle sections?,other
486,A biography on Chopin released under Franz Liszt's name was likely written by who?,ind
487,What was recognized about Chopin from his musical peers?,desc
488,Which instrument do every one of his compositions include?,instru
489,Chopin is a native of what country?,country
490,Chopin's father married who?,ind
491,With whom did Chopin go to Berlin?,ind
492,Who did Chopin leave for Austria with?,ind
493,Julian Fontana tried to find his way where before moving to Paris?,other
494,Who did Chopin attend the Lower Rhenish Music Festival with?,ind
495,What was the name of Liszt's mistress?,ind
496,With whom did Chopin go to London with in 1837?,ind
497,What did Chopin compalin about?,desc
498,Who did Sand sell Chopin's piano to?,ind
499,Chopin attended the funeral of who in 1839?,ind
500,What two things did Chopin advise Viardot on?,desc
501,Who did Chopin have at his last Parisian concert in 1848?,ind
502,What are the names of the two people that created a documentary for Italian tele vision?,ind
503,"Upon Chopin's bicentenary, who recommended a list of who should perform Chopin?",ind
504,Who has given a discography of pianists' representation of Chopin's pedagogic style?,ind
505,What steet did Chopin stay on in London?,animal
506,What did Parisian ladies consider proper etiquette when in Chopin's room?,desc
507,What three other musicians were developing the new genre?,ind
508,Chopin's Polish dance music was developed for what type of hall?,other
509,Who grouped 23 unpublished pieces and published them as Opp. 66-73 in 1855?,ind
510,Who did a recording where Étude Op. 10 No. 5. follows relude Op. 28 No. 7?,ind
511,What Schumann suite contained the name of a piece Schumann named for Chopin?,other
512,Who was responsible for the creation of the Duchy of Warsaw?,ind
513,Which of his sisters did Chopin sometimes duet with?,ind
514,Chopin had three years of lessons with whom?,ind
515,Which two of Chopin's friends became part of his Paris milieu?,ind
516,While in Berlin he saw the operatic work of who?,ind
517,What piece did Chopin debut after returning to Warsaw?,cremat
518,By not going back to Poland Chopin became part of what?,other
