,texts,labels
47,"In 2010, Beyonce released Dereon to what country?",country
48,Beyonce opened a cosmetology center in what location?,other
49,What song did Beyonce contribute to the campaign?,cremat
50,"To set the record for Grammys, how many did Beyonce win?",count
51,"For what network, did Beyonce land a major movie role in?",gr
52,Beyonce starred with Cuba Gooding Jr. in which film?,cremat
53,"How many has ""Dangerously in Love"" sould worldwide since its debut?",count
54,In what year did Beyonce embark on her Dangerously in Love tour of Europe?,date
55,"How many countries did her song ""Irreplaceable"" get number one status in?",count
56,"The single, ""Listen"" was featured in which movie?",cremat
57,Which song did Beyonce sing at the first couple's inaugural ball? ,cremat
58,Which famous landmark did Beyonce see in China?,other
59,Where was the album released? ,other
60,"What day did Beyonce release her single, Formation?",date
61,How many people watched the 2011 MTV Music Awards?,count
62,What was the name of Beyonce's daughter?,ind
63,Who's death caused this protest?,ind
64,Beyonce became the highest-paid black musician in which year?,date
65,"Which critic called Beyonce's voice ""versatile""?",ind
66,What year did Beyonce do away with Sasha Fierce?,date
67,What was the title of Beyonce's mother's book?,cremat
68,Which company was accused of coloring Beyonce's hair?,gr
69,Beyonce than appeared again on the Time 100 list in what year?,date
70,How many did Crazy in Love sell to become one of the greatest selling singles in history?,count
71,How many certifications was Beyonce awarded by the RIAA?,count
72,Beyonce has been awarded how many Grammy nominations?,count
73,Which organization wrote a letter to Beyonce after her Pepsi endorsement deal?,gr
74,When was it announced that Beyonce was  a co-owner in Tidal?,date
75,Back-to-school shopping was introduced in what year of Beyonce's clothing line?,date
76,What is the new business called?,gr
77,"After Osama Bin Laden's death, what single did Beyonce cover?",cremat
78,Which of her teachers discovered Beyonce's musical talent?,ind
79,Beyonce's group changed their name to Destiny's Child in what year?,date
80,"Who did Beyonce record the lead single with in the movie ""The Fighting Temptations""?",ind
81,Beyonce's first number one song was which song?,cremat
82,What was the name of the final album of Destiny's Child?,cremat
83,How many singles did her second album produce?,count
84,Which singer beat out Beyonce for best video performance?,ind
85,"How many number one singles did Beyonce now have after the song ""Telephone""?",count
86,In what year did Beyonce have her hiatus?,date
87,Which organization did Beyonce's spokespeople confirm her donations to?,gr
88,"in 2011, Beyonce performed for four nights where?",other
89,Her first appearance performing since giving birth was where?,other
90,How was the single released?,manner
91,Who did Beyonce have a relationship with?,ind
92,When did she say the she is a feminist?,date
93,What movie influenced Beyonce towards empowerment themes? ,cremat
94,Who personally influences Beyonce?,ind
95,Who chose her as number one on his list of Best singers/ Dancers?,ind
96,Which month and year did GQ feature Beyonce on its cover?,date
97,When was she on the Sports Illustrated cover?,date
98,Which year did PETA spark controversy with Beyonce?,date
99,"When Beyonce was with Destiny's Child, how many albums did she manage to sell?",count
100,The Mrs. Carter Show Limited Edition was released in what year?,date
101,How many people lost jobs when Beyonce left the video game deal?,count
102,What is Beyonce's percentage of ownership in the new venture?,perc
103,What did Beyonce and Rowland found in 2005?,other
104,"On June 1 , 2013 where was the concert held for ""a Chime for Change""?",other
105,Beyonce's father worked as a sales manager for what company?,gr
106,In what year did Beyonce's father quit his job to manage her group?,date
107,What French composer wrote the original opera ''Carmen'' in the 19th century?,ind
108,Which other song from the soundtrack did better in the charts?,cremat
109,How many top five singles came from her first album?,count
110,How much money did Beyonce's tour make in 2007?,money
111,Who reported Beyonce to e the top earning woman in music?,ind
112,Beyonce took home how many awards at the 57th Grammy Awards?,count
113,Why was the broadcast the most-watched in history?,reason
114,What was the named of the song  dedicated to the child?,cremat
115,Who influenced Beyonce?,ind
116,How did Etta James influence her?,manner
117,What band did Beyonce introduce in 2006?,gr
118,How has L.A. Reid described her?,manner
119,What TV network listed Beyonce as number 1 on its 100 Sexiest Artists list?,gr
120,Who was she the second  African American on the cover after?,ind
121,How did L'Oreal respond to accusations of changing pictures?,manner
122,Who was the first female to achieve the International Artist Award at the American Music Awards?,ind
123,How many awards at the Broadcast Film Critics Association Awards in 2006 did Beyonce bring home?,count
124,How much money did The Mrs. Carter Show Limited Edition fragrance make?,money
125,How was the suit settled?,manner
126,Who did Beyonce partner with in London?,ind
127,Which two countries can you purchase Beyonce's clothing line?,country
128,When will the full line appear?,date
129,"What enterprise did Beyonce and her mother start on March 5, 2010?",gr
130,In what R&B group was she the lead singer?,gr
131,Which album was darker in tone from her previous work?,cremat
132,How did Beyonce describe herself as a feminist?,manner
133,"Debut song, ""Killing Time"" was featured on what movie's sound track?",cremat
134,Who helped Beyonce fight her depression the most?,ind
135,"What artist did Beyonce duet with in the single, ""Deja Vu''?",ind
136,How many millions of dollars did ''The Pink Panther'' gross world-wide?,count
137,How did she reveal the marriage?,manner
138,Where did Beyonce donate her salary from the movie Cadillac Records?,other
139,Beyonce received how many nominations at the 52nd Annual Grammy Awards?,count
140,When did she stop using her father as a manager?,date
141,How many copies did the album sell in its first week?,count
142,What kind of platform was the song released?,other
143,What even was recorded in the Guinness World Records?,other
144,What does B.I.C. stand for?,exp
145,What song did she release in 2013 in response to a speech?,cremat
146,What did the Daily Mail say about Beyonce's voice?,desc
147,What place is she tied for in songwriting credits?,other
148,What song by Mariah Carey influenced her?,cremat
149,What song name does the band Suga Mama  and a song on the B'Day album share?,cremat
150,Later what did she say about Sasha?,desc
151,What word is often used to describe Beyonce/,word
152,Who called Beyonce the World's most Beautiful Woman?,ind
153,What is the latest term used to describe Beyoncé fans?,termeq
154,What French Magazine cover did the media criticize?,cremat
155,When was she again on the Time 100 List and on the cover?,date
156,What about Beyonce has influenced many entertainers?,desc
157,How many albums has Beyonce as a solo artist sold in the U.S?,count
158,How many Grammies has Beyonce won?,count
159,Who was in the commercial with Beyonce in 2004?,ind
160,"Who partnered with Beyonce to start the clothing line, Dereon?",ind
161,How has this foundation changed in recent years?,manner
162,The Demand a Plan video campaign followed what tragic event?,event
163,What album made her a worldwide known artist?,cremat
164,"After what movie portraying Etta James, did Beyonce create Sasha Fierce?",cremat
165,What younger sister of Beyonce also appeared in Destiny's Child?,ind
166,Which song did Beyonce sing to win a competition at age 7?,cremat
167,What song won Best R&B Performance in the 43 Annual Grammy Awards?,cremat
168,Independent Women Part I was on which 2000 film's soundtrack?,cremat
169,What solo album did Beyonce release in 2003?,cremat
170,How high did ''Deja Vu'' climb on the Billboard chart?,dist
171,What song was the sixth first place song for Beyonce?,cremat
172,How long did the hiatus last?,period
173,When did this leak happen?,date
174,Who awarded Beyonce and award for writing?,ind
175,How many Tweets per minute did the half time show get?,count
176,Who did Beyonce perform next to during Superbowl 50?,ind
177,How did Beyonce deal with the miscarriage of her child?,manner
178,Who was credited for her cries on the song?,ind
179,What song did Beyoncé perform at the 2009 inauguration of Obama?,cremat
180,What language does she mainly sing?,lang
181,Who listed her at number 17 in their list of  Top 20 hot 100 Songwriters?,ind
182,Who is Beyoncé's biggest musical influence?,ind
183,How does Madonna influence her?,manner
184,Who has Beyoncé at number one on her Five Best Singer/Dancers?,ind
185,When was the term added to the dictionary?,date
186,What was the former word given to Beyoncé fans?,word
187,How was she dressed on the cover of L'Officiel?,manner
188,"In 2007, which music professor said he believes this criticism does involve race as well?",ind
189,Who said that she is the reigning national voice?,ind
190,For what film was Paltrow studying Beyonce ?,cremat
191,How many Grammy awards did Crazy in Love get?,count
192,How many has she sold worldwide?,count
193,How many Grammy nominations does Beyonce have?,count
194,"When was her second perfume, Heat Rush, released?",date
195,What foundation did Beyoncé start after Hurricane Katrina?,gr
196,How many records has Beyonce sold in her 19 year career?,count
197,What city was Beyoncé's elementary school located in?,city
198,Who was blamed for Luckett and Roberson leaving Destiny's Child?,ind
199,What is the name of Beyoncé's second album?,cremat
200,Who was Beyonce's duet with in ''Beautiful Liar''?,ind
201,Who beat out Beyonce for Best Female Video ?,ind
202,What was the name of the woman she played in Obsessed?,ind
203,Who else appeared with Beyonce in Telephone?,ind
204,How many nights did she perform at Atlantic City?,count
205,What song did Beyonce record for the film Epic?,cremat
206,How many digital copies of her fifth album did Beyoncé sell in six days?,count
207,"If Beyonce won three Grammies in 2015, how many was she nominated for?",count
208,What song did she perform at the MTV Awards?,cremat
209,What song did Beyoncé perform at the first inaugural dance for the Obamas.,cremat
210,When will they meet?,date
211,How much did she earn in 2014?,money
212,What other language has she sung?,lang
213,Where does she place in writing credits  for three number one songs?,other
214,What song did Beyoncé sing at a 2006 concert to honor Josephine Baker?,cremat
215,What band supports Beyonce in her tours?,gr
216,Who has said that Beyoncé is the best entertainer alive?,ind
217,"What journalist wrote that Beyoncé was a ""sex symbol""?",ind
218,What French magazine did Beyoncé appear in wearing blackface and tribal makeup?,cremat
219,How many copies did Crazy in Love sell?,count
220,How many records has she sold with Destiny's Child?,count
221,When did she set the record for most Grammy awards won in one night?,date
222,Who sent her a letter asking that she reconsider the Pepsi deal?,ind
223,What company was producing the video game?,gr
224,How much money did Beyoncé contribute at the beginning of her Hurricane Katrina foundation?,money
225,Which two stars did Beyoncé help with their Haiti Earthquake organization?,ind
226,What crowdfunding platform was used in the concert?,other
227,What was the name of Beyoncé's second solo album?,cremat
228,How many records did Beyoncé sell as part of Destiny's Child?,count
229,What was the name of Beyoncé's first dance instructor?,ind
230,Who helped Beyoncé overcome her depression during the years following the Destiny's Child split?,ind
231,What was the name of Destiny Child's third album?,cremat
232,What song was the lead single from the film's sound track?,cremat
233,How many copies did B'Day sell during the first week of its release?,count
234,How much did the second world tour make in dollars?,money
235,Who suggested the hiatus for Beyoncé?,ind
236,What is the name of Beyoncé's fourth studio album?,cremat
237,What song on Beyoncé's fifth studio album featured her husband?,cremat
238,"In which music video did Beyoncé star as Jay Z's girlfriend, creating speculation about their relationship?",cremat
239,Who did Beyoncé sign a letter for in 2015?,ind
240,How many octaves does Beyoncé's voice span?,count
241,What album did she re-release in Spanish?,cremat
242,"What did Beyoncé win in 2001, making her the first black woman to do so?",other
243,Who does Beyoncé feel is an all-around entertainer?,ind
244,"Who inspires Beyoncé because ""she does it all?""",ind
245,What is the name of Beyoncé's female tour band?,gr
246,Sasha Fierce was created during the making of what song?,cremat
247,What was the name of the White Rabbits' album?,cremat
248,When did she receive the Legend Award?,date
249,What soft drink company has Beyoncé worked with since 2002?,gr
250,How many editions of Heat have been launched?,count
251,How many people lost their jobs over Beyoncé backing out of the deal?,count
252,Where were items from the clothing line displayed?,other
253,What did Beyoncé open at the Brooklyn Phoenix House in 2010?,other
254,"What was Beyoncé's first acting job, in 2006?",title
255,"After leaving Destiny's Child, how many records did Beyoncé release under her own name?",count
256,What did Beyoncé's mother own when Beyoncé was a child?,other
257,What was the name of the first group Beyoncé was a part of?,gr
258,"Destiny's Child song, Killing Time, was included in which film's soundtrack?",cremat
259,Who filed a lawsuit over Survivor?,ind
260,"How did the critics view the movie, ''The Fighting Temptations''?",manner
261,What is the name of the final studio album from Destiny's Child?,cremat
262,Beyoncé's role in Dreamgirls was based on what pop singer?,ind
263,Which singer did Beyoncé portray in Cadillac Records?,ind
264,Who did Beyoncé part ways with during her hiatus?,ind
265,Who did Beyoncé perform privately for in 2011?,ind
266,When was 4 released?,date
267,How many dates did the Mrs. Carter Show World Tour have?,count
268,What song did Beyoncé sing prior to announcing her pregnancy?,cremat
269,What song did Jay Z release two days after Blue Ivy was born?,cremat
270,"When did Beyoncé endorse on March 26, 2013?",date
271,Who gave Beyoncé the Pop Songwriter of the Year award in 2001?,ind
272,Suga Mama is also a song on which Beyoncé album?,cremat
273,Who did Beyoncé tell in February 2010 that Sasha Fierce was no longer needed?,ind
274,In what year was the slang term from a title of a Destiny's Child song that is also used to describe Beyoncé put in the dictionary?,date
275,Who did Beyoncé tell in 2013 to only use natural pictures of her rather than retouched images?,ind
276,How many music certifications has she received in the 2000s?,count
277,How many Grammys has Beyoncé won?,count
278,How much did Beyoncé get for a deal with a soft drink company in 2012?,money
279,When was the disagreement settled out of court?,date
280,Who shares in the House of Deréon fashion line introduction with Beyoncé?,ind
281,Who did Beyoncé team up with in 2010 to get her fashions into Brazil?,ind
282,What Lee Greenwood song did Beyoncé cover after Osama bin Laden was killed?,cremat
283,What was the first album Beyoncé released as a solo artist?,cremat
284,Who is Beyoncé married to?,ind
285,How many Grammy awards has Beyoncé won?,count
286,What is the name of Beyoncé's younger sister?,ind
287,What choir did Beyoncé sing in for two years?,gr
288,Who placed Girl's Tyme in Star Search?,ind
289,What was Destiny's Child's first major song hit?,cremat
290,Who did Beyoncé marry?,ind
291,Which organization received Beyoncé's entire Cadillac Records salary?,gr
292,How many nominations did Beyoncé receive at the 52nd Grammy Awards ceremony?,count
293,How long did her hiatus last?,period
294,Who released the information about Beyoncé's performance for the Libyan ruler?,ind
295,How many copies of 4 sold in the first week?,count
296,Which Amy Winehouse song did Beyoncé cover and release in May 2014?,cremat
297,How many records combined have Beyoncé and Jay Z sold?,count
298,How many people watched the 2011 MTV Video Music Awards?,count
299,What is included at the end of Glory?,other
300,What are Beyoncé's backup singers called?,ind
301,Who said Beyoncé is the heir-apparent diva of the United States?,ind
302,What was the name of the film that Gwyneth Paltrow starred in as a musician?,cremat
303,How many records has Beyoncé sold in the United States?,count
304,How many Grammy nominations has Beyoncé had?,count
305,Who asked her to change her mind about the soft drink deal due to the nature of the product?,ind
306,What song did Beyoncé donate to the 2012 World Humanitarian Day campaign?,cremat
307,What was Beyoncé's character called in Austin Powers in Goldmember?,ind
308,Who is Beyoncé's alter ego?,ind
309,Who did Beyoncé tie with for the most Grammy nominations for female artists?,ind
310,Which organization did Beyoncé donate her pay for the private performance to?,gr
311,What is the name of Beyoncé's documentary film?,cremat
312,How many awards was Beyoncé nominated for at the 57th annual Grammys?,count
313,How was Blue Ivy credited on Glory?,manner
314,Who predicted that Beyoncé would become the highest paid black entertainer?,ind
315,Who inspired Beyoncé to take control of her career?,ind
316,What title did Complex award Beyoncé?,title
317,What year was Beyoncé featured both on the Time 100 list as well as the cover of the issue?,date
318,How many records has Beyoncé sold throughout the world?,count
319,What Beyoncé song was song of the year on 2010?,cremat
320,Who did Beyoncé work with in 2013 on the Chime for Change campaign?,ind
321,How many Grammy awards did Beyoncé win for her first solo album?,count
322,"Who signed the girl group on October 5, 1995?",ind
323,"Who did Beyoncé sing a duet with for ""The Best Man"" film?",ind
324,Who helped Beyoncé earn a Grammy award for Best R&B Performance by a Duo or Group at the 46th annual Grammy Awards?,ind
325,The video for what song won Beyoncé the 2009 MTV Video of the Year award?,cremat
326,How many nights did Beyoncé play at the resort?,count
327,"Which character in the film, Epic, was voiced by Beyoncé?",ind
328,How many awards did Beyoncé win at the 57th Annual Grammys?,count
329,Where did Beyoncé get pregnant?,other
330,What album did the Spanish songs come from?,cremat
331,How many editions of Heat exist?,count
332,"What musical comedy did Beyoncé star in along with Cuba Gooding, Jr. in 2003?",cremat
333,How many awards did Beyoncé win at the 46th Grammy's Awards?,count
334,Which prominent star felt the 2009 Female Video of the Year award should have went to Beyoncé instead of Taylor Swift?,ind
335,How many certifications did RIAA give Beyoncé?,count
336,What was the name of Beyoncé's first solo album?,cremat
337,What song did Beyoncé release as the lead single from The Fighting Tempations?,cremat
338,Who did Beyonce perform with at Super Bowl 50?,ind
339,What instrument did every composition by Frédéric include?,instru
340,Who did Frédéric's father marry in 1806?,ind
341,In what year was the Saxon Palace taken by the Russian governor for use regarding the military?,date
342,Who was Frédéric a guest of during his visit of Szafarnia in 1824 and 1825?,ind
343,"During what year did Frédéric's youngest sister, Emilia, pass away?",date
344,Who did Frédéric visit Berlin with in September 1828?,ind
345,On what date did Frédéric begin his journey into Western Europe?,date
346,What event was Frédéric a part of when he arrived in Paris during the later part of September in 1831?,event
347,In what city did Frédéric achieve celebrity status?,city
348,Which friend of Frédéric failed to achieve success in England?,ind
349,Who gave Frédéric his first significant public approval in regards to his compositions?,ind
350,What was Frédéric's favorite environment to perform in?,other
351,Who did Frédéric meet in the spring of 1834 at the Lower Rhenish Music Festival?,ind
352,What address did Frédéric live at during his stay in Paris?,other
353,What city did Frédéric visit in June 1837?,city
354,How many doctors saw Frédéric by the 3rd of December?,count
355,In which year did Chopin begin experiencing a serious decline in health?,date
356,In what month and year did Chopin give his final performance?,date
357,What was the name of the 1945 movie released about Chopin?,cremat
358,When was the first fictionalized account of Chopin's life?,date
359,Where did Chopin head to during the Revolution of 1848?,other
360,Who did Chopin play for while she sang?,ind
361,What song was sung at Chopin's funeral?,cremat
362,How many of Chopin's works still exist?,count
363,Who is credited with creating the nocturne?,ind
364,How many polonaises were published while Chopin lived?,count
365,What time are Chopin's polonaises written in?,date
366,How many nocturnes did Chopin compose?,count
367,"How many movements are No. 2, Op. 35 and No. 3, Op 58 in?",count
368,Who wrote that the current large concert style conflicts with Chopin's preference of intimate performances?,ind
369,"Who said that Chopin's familiarity with Polish music was more ""urbanised""  than true folk music?",ind
370,How many public performances was Frédéric estimated to have given during the remainder of his life?,count
371,On what date was Frédéric born on?,date
372,On what date was Frédéric baptised?,date
373,Who was Frédéric a student of involving music theory starting in 1826?,ind
374,What street did Frédéric's family move to after the death of his youngest sister?,other
375,Which singer was cited specifically as someone Frédéric was attracted to?,ind
376,Which opera director did Frédéric see works of during his stay in Berlin?,ind
377,During what month did Frédéric make his first appearance in Vienna?,date
378,Which country did Frédéric go to first after setting out for Western Europe?,country
379,On what date did Frédéric give his first performance at the Salle Pleyel?,date
380,What instrument did Frédéric play in a performance on 23 March 1833?,instru
381,How far down the road did Liszt live from Frédéric during this time?,dist
382,What did Frédéric label the place in which he placed Maria and her mother's letters about the unlikely marriage?,other
383,What event occurred on Frédéric's return to Paris?,event
384,Which of the two people that visited Chopin were tutored by him on piano?,ind
385,What can be said of these works compared to his work in other years even though the quantity was less?,desc
386,What two people created a documentary on Chopin for Italian tv?,ind
387,What is the name of the actor who received and Oscar nomination for his role as Chopin?,ind
388,Aside from George Sands what two French authors have written about Chopin?,ind
389,Where was Chopin's last public performance?,other
390,In 1849 where did Chopin live?,other
391,In September 1849 where did Chopin take up residence?,other
392,What was the name of Chopin's doctor?,ind
393,How long was Chopin's funeral delayed?,period
394,How many polonaises were published after Chopin died?,count
395,Who suggested that Chopin's preludes were not intended to be played as a group?,ind
396,"What two people claimed that Op 58 was ""worthy of Brahms""?",ind
397,What does rubato mean?,def
398,"Which student said Chopin made sure his students knew his legato, cantabile style of playing?",ind
399,Who were two of Chopin's contemporaries?,ind
400,In what year did Frédéric obtain citizenship in France?,date
401,What building was Frédéric's new home adjacent to?,other
402,What year did Frédéric leave Warsaw after moving with his family to the south annex of Krasiński Palace?,date
403,Who was Frédéric a guest of during his stay in Berlin in 1829?,ind
404,How many piano concerts did Frédéric perform in Vienna during this time?,count
405,In what year did his companion Woyciechowski depart to Poland to enlist for the uprising in Warsaw?,date
406,In what year did Frédéric officially acquire French citizenship?,date
407,What did Frédéric create from verses of the poet Adam Mickiewicz?,other
408,Chopin gave a yearly performance where?,other
409,How many times did Frédéric and Liszt collaborate in performances during the years of 1833 to 1841?,count
410,Who did George Sand write to when admitting having a strong affection for Frédéric?,ind
411,How many years older was George Sand compared to Frédéric?,count
412,What city did the group travel to in order to help Frédéric recover?,city
413,On what date did Delacroix write a letter based on his visit at Nohant?,date
414,How many pieces did Chopin write in 1841?,count
415,What was the title of the documentary the BBC released?,cremat
416,What year was  La valse de l'adieu released?,date
417,Who is responsible for the first fictionalized account of Chopin's life?,ind
418,Who played the earlier known recording of Chopin's work?,ind
419,Where was Chopin's initial performance?,other
420,Who were the beneficiaries of his last public concert?,ind
421,Who made Chopin's death mask?,ind
422,How many people arrived for Chopin's funeral?,count
423,How many Chopin pieces are known to have survived?,count
424,Who did Chopin say were the two most important composers in his own music influences?,ind
425,How many unfinished pieces did Julian Fontana make into eight more opus numbers?,count
426,Which of Chopin's works shows more folk aspects?,cremat
427,"How many movements are in No. 2, Op. 35 and No. 3, Op 58?",count
428,"Who said Chopin's works were modeled after Bach, Beethoven, Schubert and Field?",ind
429,What place was considered lucky for Chopin to have arrived at considering how much he charged for piano lessons?,other
430,How many of Chopin's Polish songs did Liszt transliterate for piano?,count
431,In what area was Frédéric born in?,other
432,In what area had Frédéric's most productive period of composition taken place?,other
433,What was the given name of Chopin's father?,ind
434,What two instruments did Frédéric's father play during this time?,instru
435,What palace was Frédéric sometimes invited to as a companion of the ruler's son?,other
436,Which singer did Chopin become fascinated with?,ind
437,"On what date did Frédéric give his first performance of Piano Concerto No. 2 in F minor, Op. 21?",date
438,What historian commented that the events involving Frédéric's friend in Poland contributed to his maturing?,ind
439,What poet did Chopin use verses from for songs?,ind
440,Where were Frédéric's parents located at when he saw them for the final time in 1835?,other
441,What was the date that LIszt first saw Chopin perform?,date
442,What is the name of the author Chopin met at a gathering put on by Marie d'Agoult?,ind
443,What was the name of Sand's novel she published in reference to her situation with Chopin?,cremat
444,How many pieces did Chopin compose in 1842?,count
445,Who did Chopin last perform with?,ind
446,What is thought to be the first fictionalized work about Chopin?,cremat
447,Who organizes the Grand prix du disque de F. Chopin for notable Chopin recordings?,ind
448,Who orchestrated Chopiniana?,ind
449,What city did Chopin perform at on September 27?,city
450,How many instrumental works did Chopin give a descriptive name to?,count
451,Where did Chopin's work start t oshow up?,other
452,Who was Chopin's worthy successor according to Jones?,ind
453,Who said Chopin was unlike his romantic contemporaries Liszt and Henri Herz?,ind
454,How many miles was the village Frédéric born in located to the west of Warsaw?,count
455,Where was Chopin's father from?,other
456,What short poem spoke of Frédéric's popularity as a child?,cremat
457,On what date was Frédéric's first performance that earned international esteem?,date
458,Which artist created the first known portrait of Frédéric?,ind
459,Which of Chopin's works was unknowingly dedicated to Gladkowska?,cremat
460,"Who said that Chopin set out ""into the wide world, with no very clearly defined aim, forever?""",ind
461,Which friend received the letter in which Chopin referenced Liszt?,ind
462,Where did Frédéric and Sand venture to after Majorca became unlivable when it was discovered they were not married?,other
463,What month did Chopin's piano arrive?,date
464,Who were two visitors to Chopin while in Nohant?,ind
465,In what year did Chopin and Sand ultimately bring their relationship to a close?,date
466,What was the name of the documentary released by the BBC?,cremat
467,The Fryderyk Chopin Institute of Poland includes approximately how many recordings of Chopin's work from Youtube?,count
468,What year was the Chopiniana released?,date
469,What did Chopin write while staying with Doctor Adam Łyszczyński?,cremat
470,Where was Chopin's last public performance?,other
471,Who gave Chopin a loan in September for an apartment?,ind
472,What did Solange's husband make hours after Chopin's death along with his death mask?,other
473,How long was Chopin's funeral delayed?,period
474,What Mozart song was sung at Chopin's funeral?,cremat
475,Chopin's sister Ludwika took his heart back to Warsaw preserved in what?,other
476,What did Rosen suggest was important about chopin's personality?,desc
477,Which type of Chopin's compositons were difficult for perfomers due to their middle sections?,other
478,Who was devoted to the music of Chopin?,ind
479,What year was Chopin born?,date
480,Where did he end up living when he was 21?,other
481,Which instrument do every one of his compositions include?,instru
482,Chopin's father married who?,ind
483,The Saxon Palace was taken over for military use in what year?,date
484,Who taught Chopin to play the organ?,ind
485,What year did Chopin's sister Emilia die?,date
486,Julian Fontana tried to find his way where before moving to Paris?,other
487,What is the name of Chopin's pupil who performed with him?,ind
488,Who did Chopin attend the Lower Rhenish Music Festival with?,ind
489,When was the first time Liszt and Chopin performed together?,date
490,What was the name of Liszt's mistress?,ind
491,Who did Sand sell Chopin's piano to?,ind
492,Starting in what year did Chopin start showing evidence of very bad health?,date
493,How many works did Chopin write in 1842?,count
494,What are the names of the two people that created a documentary for Italian tele vision?,ind
495,What 1945 film was a fictionalized accounting of the relationship between Chopin and Sand?,cremat
496,Who has given a discography of pianists' representation of Chopin's pedagogic style?,ind
497,Which 1909 ballet used Chopin's music?,cremat
498,How many people arrived without an invitation?,count
499,Who designed Chopin's tombstone?,ind
500,Who grouped 23 unpublished pieces and published them as Opp. 66-73 in 1855?,ind
501,Who edited the Polish National Edition?,ind
502,Who did a recording where Étude Op. 10 No. 5. follows relude Op. 28 No. 7?,ind
503,How many public shows did he perform during the last years of his life?,count
504,Who was responsible for the creation of the Duchy of Warsaw?,ind
505,What is the name of Chopin's godfather?,ind
506,The Warsaw Lyceum was moved to where?,other
507,What was the name of the person who hosted Chopin as a guest when he discovered Polish rural folk music?,ind
508,What year did Chopin leave Warsaw?,date
509,Which two of Chopin's friends became part of his Paris milieu?,ind
510,What piece did Chopin debut after returning to Warsaw?,cremat
511,What position did the poet who Chopin knew in Paris hold?,title
512,Where did Chopin prefer to play for people?,other
513,Who did Chopin dedicate the Op. 10 Études to?,ind
514,What did Chopin have a hard time getting delivered to Majorca?,other
515,What did Chopin play at the funeral?,other
516,"Who wrote a letter on June 7, 1842 about a stay in Nohant?",ind
517,How many works did Chopin write in 1843?,count
518,Who choreographed Chopiniana?,ind
519,What was Jane Stirling's national heritage?,other
520,Who has denied testing Chopin's DNA to determine the actual cause of death?,ind
521,Which cemetery was Chopin buried in?,other
522,Where did Chopin grow up?,other
523,What other composer did Chopin develop a friendship with?,ind
524,When was his birthday recorded as being?,date
525,What is the name of Chopin's eldest sister?,ind
526,What instruments did Chopin's father play?,instru
527,What was the name of the singing student Chopin was attracted to?,ind
528,In what year did Chopin become a French citizen?,date
529,Who apologized to Chopin for adding embellishments to a musical piece he perforemed that was written by Chopin?,ind
530,What year did Maria Wodzińska's mother tell Chopin that he likely would not marry her daughter?,date
531,What month did Chopin's Pleyel piano arrive in Majorca?,date
