,texts,labels
58,What is a drought ?,DESC
59,Give a reason for American Indians oftentimes dropping out of school .,DESC
60,What does Tiffany mean ?,DESC
61,What is the Hub of London ?,DESC
62,What 's a male `` cuckquean '' ?,DESC
63,How did the months of the year get there name ?,DESC
64,How can I get someone 's phone number if I only have their screen name ?,DESC
65,What is a storm surge ?,DESC
66,How do you handle a hungry man ?,DESC
67,How do they find an epicenter ?,DESC
68,What is a handheld PC ?,DESC
69,What causes canker sores in the mouth ?,DESC
70,What is Megan 's law ?,DESC
71,What is Greek pita ?,DESC
72,What does the name Kelly mean ?,DESC
73,What is the theory of equivalence states ?,DESC
74,What is a courier ?,DESC
75,Where did marijuana come from ?,DESC
76,Why are peanut butter cookies topped with crisscrosses ?,DESC
77,Why do we ask for the `` check '' and not the bill at a restaurant ?,DESC
78,How is a hydrogen bomb different from a nuclear bomb ?,DESC
79,What are a baseball team 's firemen ?,DESC
80,How can SQL queries be improved ?,DESC
81,How do you box train a cat ?,DESC
82,What does the name Shawn mean ?,DESC
83,What happened in the Long March ?,DESC
84,How was the element calcium named ?,DESC
85,How do I know if I 'm jealous of someone ?,DESC
86,What is a Jellicle Cat ?,DESC
87,How can I gain access to a spy satelite ?,DESC
88,What is ethylene ?,DESC
89,How is bubble wrap made ?,DESC
90,What are the words to the song sung by `` Banana in Pajamas '' ?,DESC
91,What is a swatch ?,DESC
92,What is making love ?,DESC
93,What is recruitment interview technique ?,DESC
94,Where did the name root beer come from ?,DESC
95,What must a Las Vegas blackjack dealer do when he reaches 16 ?,DESC
96,How can you stop the itch from poison ivy ?,DESC
97,What is the Amish religion ?,DESC
98,How do birds have sex ?,DESC
99,How does a parachute work ?,DESC
100,What does appropriates money mean ?,DESC
101,What does the name Melissa mean ?,DESC
102,What can be done about snoring ?,DESC
103,What do pointed letters mean to a handwriting analyst ?,DESC
104,What is federal income tax ?,DESC
105,What was unusual about Alexandra 's appearance in Josie and the Pussycats ?,DESC
106,"What is the meaning of caliente , in English , ?",DESC
107,What does `` Janelle '' mean ?,DESC
108,What is Jane Goodall famous for ?,DESC
109,What does the word `` opera '' mean ?,DESC
110,What is InterLata Internet service ?,DESC
111,What is the history of `` the toast '' ?,DESC
112,What are the current immigration laws in US ?,DESC
113,What is the history of yo-yos ?,DESC
114,What made the Finger Lakes in western New York state ?,DESC
115,What is the Peloponnesian League ?,DESC
116,How did U.S.A become involved in the Barbary Wars,DESC
117,What is probability theory ?,DESC
118,How do you write a book report ?,DESC
119,What does the Latin ante mortem mean ?,DESC
120,What was the filling in the first golf balls ?,DESC
121,What is the classic definition of tragic hero ?,DESC
122,How did former WWF wrestler Rick Rude die ?,DESC
123,What are the seven deadly sins ?,DESC
124,How did the U.S. come into the possession of an empire in the wake of the Spanish-American War ?,DESC
125,How close a cousin was Franklin D. to Theodore Roosevelt ?,DESC
126,What are differences between 1980 and 1990 ?,DESC
127,How can anyone tell if a female had sexual intercourse ?,DESC
128,What was the Vietnam War ?,DESC
129,How does light travel through the void of space if there is no medium for it to ` wave ' or ` pulse ' .,DESC
130,What is false consciousness ?,DESC
131,Why did several San Diego schools remove apples from students menus ?,DESC
132,Why did Egyptians shave their eyebrows ?,DESC
133,What is tyvek ?,DESC
134,How do I check if my modem is v.9 compatible ?,DESC
135,What is the origin of the candy cane at Christmas ?,DESC
136,What does gringo mean ?,DESC
137,What exactly is the purpose of the anteater ?,DESC
138,How does hair curl ?,DESC
139,What is the virus HIV ?,DESC
140,What is the difference between a generator and an alternator ?,DESC
141,What happened in dogtown in 1899 to make that year remembered ?,DESC
142,How do you pronounce `` Tzimisce '' ?,DESC
143,What ever happened to the once popular Yale Lock Company ?,DESC
144,"What was Nine Tailors , the television show from 1974 , about ?",DESC
145,What is artificial intelligence ?,DESC
146,What causes headaches ?,DESC
147,How do cameras take pictures ?,DESC
148,Why are organ transplants more successful today ?,DESC
149,What is the origin of the term `` buffalo wings '' that is used as a menu item in bars across the nation for chicken wings in a spicey sauce ?,DESC
150,"What was the claim to fame of Explorer I , launched February 1 , 1958 ?",DESC
151,How did water appear on the earth ?,DESC
152,How can I give myself a French manicure ?,DESC
153,What 's the difference between sleet and freezing rain ?,DESC
154,What is dew point ?,DESC
155,"What are the factors leading to the high teen pregnancy rate in Spartanburg , South Carolina ?",DESC
156,What is the definition of hazmat ?,DESC
157,Why did David Koresh ask the FBI for a word processor ?,DESC
158,"What is the origin of the word , JJ .",DESC
159,What does the name `` Sabrina '' mean ?,DESC
160,What causes someone to be ticklish ?,DESC
161,How is the election of a new Pope announced to the world ?,DESC
162,What does Inuit and Eskimo mean ?,DESC
163,What type of childhood did Jules Verne have ?,DESC
164,What is the meaning of Jesus ?,DESC
165,How do you get to the top of the Eiffel Tower ?,DESC
166,How do you exterminate bees that are in the walls of your home ? Will bee eggs remain over winter ?,DESC
167,What is `` cat scratch fever '' ?,DESC
168,What does a red flag mean in auto racing ?,DESC
169,What are the medical purposes of `` clitoridectomy '' ?,DESC
170,How did Asia get its name ?,DESC
171,What is amezaiku ?,DESC
172,What is digitalis ?,DESC
173,What is cosmology ?,DESC
174,What is a caul ?,DESC
175,What is a bone marrow transplant meant for ?,DESC
176,What is the origin of the name Katie ?,DESC
177,Why do the chickenpoxs last so long ?,DESC
178,What are some children 's rights ?,DESC
179,"What is the 401 , K , plan ?",DESC
180,What is habeas corpus ?,DESC
181,How can someone become a federal agent ?,DESC
182,What is the origin of the word `` amen '' ?,DESC
183,What function does a community 's water tower serve ?,DESC
184,What makes popcorn pop ?,DESC
185,What is the origin of the name Igor ?,DESC
186,What is the origin of the surname of Braun ?,DESC
187,What is the AIM-54C Phoenix ?,DESC
188,Define the Pheonix Club ?,DESC
189,What is `` Chicago Hope '' ?,DESC
190,What is Doegs ?,DESC
191,How is energy created ?,DESC
192,What are Maid-Rites ?,DESC
193,How did the 7th inning stretch get started ?,DESC
194,What do Japanese school uniforms look like ?,DESC
195,For what reason did some San Diego schools stop serving apples ?,DESC
196,What is a disaccharide ?,DESC
197,What is the difference between a college and a university ?,DESC
198,What does Las Vegas mean ?,DESC
199,How did P.T. Barnum bill the diminutive Charles S. Stratton ?,DESC
200,What is color ?,DESC
201,What is the difference between a preface and a foreword ?,DESC
202,How does a glacier form ?,DESC
203,What are dingoes ?,DESC
204,What is the origin of the city `` Corpus Christi '' ?,DESC
205,What causes rust ?,DESC
206,What is Boston Kreme ?,DESC
207,How you can raise your IQ ?,DESC
208,What is the origin of thank you notes ?,DESC
209,"What was archy , and mehitabel ?",DESC
210,What is a Guild ?,DESC
211,How does a small businessman contact the Good Humor Ice Cream company to do business with them ?,DESC
212,What is a philanthropist ?,DESC
213,What is osmosis ?,DESC
214,What was the `` Dead Man 's Hand '' ?,DESC
215,How do I install a tile floor ?,DESC
216,What else has the swastika stood for ?,DESC
217,What did the Confederate Constitution say about slavery ?,DESC
218,Why can 't ostriches fly ?,DESC
219,What is a firewall ?,DESC
220,What function does homeostasis have on the existence of an organism ?,DESC
221,What is a green bog ?,DESC
222,What features of the African elephant are larger than those of the Indian elephant ?,DESC
223,What is the difference between classical conditioning and operant conditioning ?,DESC
224,What is different about the red and black fox ?,DESC
225,How did Rocky Marciano die ?,DESC
226,What is the origin of Boxing Day ?,DESC
227,How is thalassemia defined ?,DESC
228,How can I find out how much income tax is paid on Social Security income on the 1998 income tax ?,DESC
229,What is tumbled marble ?,DESC
230,What is saltpeter ?,DESC
231,"What is the meaning of W.B. Yeat 's poem , `` The Three Hermits ? ''",DESC
232,What is the origin of the word ` posh ' ?,DESC
233,What is the origin of U.S. Army sergeant 's stripes ?,DESC
234,What is the hair style called that new military recruits receive ?,DESC
235,What are the Low Countries ?,DESC
236,How do you identify prime numbers ?,DESC
237,Why do people get calluses ?,DESC
238,What 's a short ton ?,DESC
239,How can I get rich quick ?,DESC
240,How did the tradition of best man start ?,DESC
241,How do you throw a housewarming party ?,DESC
242,How do you use `` farther '' as opposed to `` further '' ?,DESC
243,What is cunnilingus ?,DESC
244,How does food color affect how you think it will taste ?,DESC
245,What is crabgrass ?,DESC
246,What does Esa-Pekka Salonen look like ?,DESC
247,What is the origin of the proverb `` A stitch in time saves nine '' ?,DESC
248,What is a leper ?,DESC
249,What is thalassemia ?,DESC
250,What were the three prophecies the witches make to Macbeth ?,DESC
251,Why didn 't European colonial rule spread until after the first and second industrial revolutions ?,DESC
252,What nuclear process takes place in an H-bomb ?,DESC
253,How do chickens have baby chicks ?,DESC
254,How do I do this ?,DESC
255,How do plants make food ?,DESC
256,What is the function of the appendix ?,DESC
257,Why is Microsoft 's Windows 3 such a successful computer program ?,DESC
258,What causes rust ?,DESC
259,How do I give a good massage ?,DESC
260,What is multimedia ?,DESC
261,What did Cool Hand Luke go to jail for ?,DESC
262,Where did the energy for the Big Bang come from ?,DESC
263,Why do men snore ?,DESC
264,What does `` intractable plantar keratoma '' mean ?,DESC
265,What is a nematode ?,DESC
266,What is yohimbine ?,DESC
267,How do you get a girl to have sex with you ?,DESC
268,What 's the mystery of the Bermuda Triangle ?,DESC
269,What is the origin of the term soda jerk ?,DESC
270,What is the Order of the Arrow in Boy Scouts ?,DESC
271,What is Zionism ?,DESC
272,What 's a water funnel ?,DESC
273,What is the Milky Way ?,DESC
274,How do boats float ?,DESC
275,What is the HIGHEST Roman numeral ?,DESC
276,How do you make the color purple ?,DESC
277,What is the orgin of xoxoxox ?,DESC
278,What is a specimen of basidiomycetes ?,DESC
279,What 's the meaning of the name Tatiana ?,DESC
280,What are hook worms ?,DESC
281,What is being done about the millennium bug ?,DESC
282,What happened to Pompeii ?,DESC
283,What good are mosquitoes ?,DESC
284,What is the origin of the word `` attic '' ?,DESC
285,What is the difference between terry cloth and French terry ?,DESC
286,How do hermit crabs reproduce ?,DESC
287,What is Australia Day ?,DESC
288,What is prepared mustard ?,DESC
289,How can I find online spelling ?,DESC
290,How can your school march in the Macy 's Thanksgiving Parade ?,DESC
291,What is a portal ?,DESC
292,What are people doing to help prevent the extinction of birds ?,DESC
293,How does blood clot ?,DESC
294,How is the word ` qigong ' pronounced ?,DESC
295,How do I make fuel bricks from recycled newspaper ?,DESC
296,What does the Georgetown `` Hoya '' mean ?,DESC
297,What are tonsils for ?,DESC
298,What is the origin of the name ` Scarlett ' ?,DESC
299,What is platinum ?,DESC
300,How do you determine if a computer monitor has an SVGA adapter ?,DESC
301,How can you get rust stains out of clothing ?,DESC
302,"What was the first Funk 'N Lata , Brazilian group , success ?",DESC
303,"What according to the Kinsey Institute , is the sexual preference of four percent of American males ?",DESC
304,"Why does a wheel , e.g. a car tire , appear to spin in the opposite direction as it slows down ?",DESC
305,What is a Cartesian Diver ?,DESC
306,What is `` alternative '' anymore ?,DESC
307,Why do we call someone `` honey '' ?,DESC
308,What did John Hinckley do to impress Jodie Foster ?,DESC
309,How can I search for a word within my own webpage ?,DESC
310,"What does the Greek word polis mean , as in Minneapolis ?",DESC
311,How does lightning travel ?,DESC
312,Why was Muhammad Ali stripped of his title and barred from boxing in 1967 ?,DESC
313,What is a Canada two-penny black ?,DESC
314,What is the Bernoulli Principle ?,DESC
315,What is dextropropoxyphen napsylate ?,DESC
316,What are you hearing when you put a seashell to your ear ?,DESC
317,Why are there no white lines on pro footballs ?,DESC
318,What is the origin of `` jiggy '' as in getting jiggy with it ?,DESC
319,What is D.B. Cooper known for ?,DESC
320,"What makes Black Hills , South Dakota a tourist attraction ?",DESC
321,How do I start a bank ?,DESC
322,What does the name `` Anthony '' mean ?,DESC
323,What are the alveoli ?,DESC
324,What is the Kashmir issue ?,DESC
325,How can I get my product licensed by the NBA ?,DESC
326,"What are the words to the cd Eminem 's , or slim shady , `` My Name Is '' ?",DESC
327,What is a cullion ?,DESC
328,How does marijuana lead to other drugs ?,DESC
329,What is Margaret Thatcher known for ?,DESC
330,Why do roosters sing at five o 'clock in the morning ?,DESC
331,How do you find oxidation numbers ?,DESC
332,How do you clean up a cache ?,DESC
333,What is real time processing ?,DESC
334,What causes an earthquake ?,DESC
335,Why are there olives in martinis ?,DESC
336,From what cause does tuberculosis stem ?,DESC
337,How can I get someone 's email address ?,DESC
338,What facial feature typically contains about 55 hairs ?,DESC
339,What was the Long March in China ?,DESC
340,"Why was Henry Ford 's first automobile calleda Model T & his second type of automobile , introduced in 1928 , called a Model A ?",DESC
341,How can I determine the radius of an ellipse ?,DESC
342,What baseball expression came from the nautical term for ships sailing between the Atlantic and Pacific before the Panama Canal ?,DESC
343,How do you tell somebody you like them ?,DESC
344,What is white chocolate ?,DESC
345,What does the name Gina mean ?,DESC
346,"What was Al Capone finally imprisoned for , in 1931 ?",DESC
347,"What do the names Neil , Mary , and Anthony mean ?",DESC
348,What 's the meaning of UOL ?,DESC
349,What makes you fat ?,DESC
350,What should you do for an ankle sprain ?,DESC
351,What is porphyria ?,DESC
352,What was the Chivington Massacre ?,DESC
353,What makes salt ?,DESC
354,How do you write a correct critical analysis of a poem ?,DESC
355,What are the Arabic Numerals from 1 to 10 ?,DESC
356,What is the Lost Colony ?,DESC
357,What is the difference between a median and a mean ?,DESC
358,What is a caldera ?,DESC
359,What is the origin of the expression `` four-letter word '' ?,DESC
360,What does Aaron mean ?,DESC
361,What is Toulmin logic ?,DESC
362,Why do they sterilize the needle for lethal injection ?,DESC
363,What is the origin of the word `` Teddy bear '' ?,DESC
364,What is e-commerce ?,DESC
365,How do you do a bibliography page ?,DESC
366,"What does caliente mean , in English ?",DESC
367,Why is Microsoft 's Windows 3 software so successful ?,DESC
368,What is the difference between hair and fur ?,DESC
369,Why does a woman have to be a virgin to be a nun ?,DESC
370,What is the origin of the word trigonometry ?,DESC
371,What 's new in the postal world in 1999 ?,DESC
372,What are field effect transistors ?,DESC
373,Why do some clothing labels say `` Use a nonchlorine bleach '' ?,DESC
374,How can I find out my biorhythm ?,DESC
375,What do I have to do to get good grades in school ?,DESC
376,How did ` stat ' come to be used as an expression for quickly ?,DESC
377,"Why do USA fax machines not work in UK , NNP ?",DESC
378,What is power steering ?,DESC
379,What is the difference between molecules and compounds ?,DESC
380,What is agent orange ?,DESC
381,What is commonly considered the fifth sense ?,DESC
382,How do you address a Chinese person ?,DESC
383,"What was the claim to fame of the football game that saw Fordham defeat Waynesburg State 12601 on September 3 , 1939 ?",DESC
384,What is a hormone ?,DESC
385,What problems contributed to the high failure rate of Plains farmers in the 1800s ?,DESC
386,How do you buy stocks ?,DESC
387,Why did the Aztecs first think the Spanish were Gods ?,DESC
388,How do I sing like Elvis Presley ?,DESC
389,What causes asthma ?,DESC
390,What are the most common causes of death in the U.S. ?,DESC
391,What is the origin of the ethnic category `` caucasian '' ?,DESC
392,What is the origin of the word `` tampon '' ?,DESC
393,"What clause in the U.S. Constitution may not be changed , altered or amended ?",DESC
394,What is narcolepsy ?,DESC
395,How is digital audio used ?,DESC
396,How can you become an FBI agent ?,DESC
397,What is Head Start ?,DESC
398,What happened to Answers.com ?,DESC
399,Why do movie and TV stars get paid so much ?,DESC
400,What do Mormons believe ?,DESC
401,Why did the Shea & Gould law firm leave Los Angeles ?,DESC
402,What is ` Last Chance for Animals ' ?,DESC
403,What is the `` coppertop '' battery ?,DESC
404,What 's the setting of John Le Carre 's A Small Town in Germany ?,DESC
405,How do they produce vitamins ?,DESC
406,What is `` Nine Inch Nails '' ?,DESC
407,What is an arab strap ?,DESC
408,What are the Twin Cities ?,DESC
409,Why can 't you taste anything when you have a cold ?,DESC
410,What caused the Titanic to sink ?,DESC
411,What is the design of the ship Titanic ?,DESC
412,What effect does LSD have on the brain ?,DESC
413,What is a mathematical factor ?,DESC
414,Hazmat stands for what ?,DESC
415,What are shooting stars ?,DESC
416,What does the number 33 on the Rolling Rock beer bottle mean ?,DESC
417,What is film noir ?,DESC
418,What is a hyperlink ?,DESC
419,How is Answers.com funded ?,DESC
420,What is the origin of the expression `` tout de suite '' ?,DESC
421,Why do airliners crash vs. gliding down ?,DESC
422,What makes hamburgers taste like steakburgers ?,DESC
423,What are boxcars ?,DESC
424,What is nuclear proliferation ?,DESC
425,"Why do some jets have a vapor trail , and others do not ?",DESC
426,How can I trace my family roots ?,DESC
427,What is an isthmus ?,DESC
428,How do you make a paintball ?,DESC
429,Why do we have to go to school ?,DESC
430,What does Melissa mean ?,DESC
431,Why are so many umbrellas black ?,DESC
432,What does Robert mean ?,DESC
433,How can you define time ?,DESC
434,How do telephones work ?,DESC
435,What was the effect of the Yalta Conference ?,DESC
436,How do I get my LAN card activated so that it can hook up to another computer without using a HUB ?,DESC
437,What is the function of RAM ?,DESC
438,What is the definition of `` chancery '' file in real estate ?,DESC
439,What is a phalanx ?,DESC
440,What is the Internet2 ?,DESC
441,What is a `` repeating voter '' ?,DESC
442,What is the nursery rhyme Rock-a-by Baby about ?,DESC
443,What is the definition of a witch ?,DESC
444,What does the name Billie mean ?,DESC
445,What is chromatology ?,DESC
446,Define Sinn Fein .,DESC
447,What is barnstorming ?,DESC
448,What is `` dew point '' ?,DESC
449,Why does tuberculosis afflict people ?,DESC
450,What is meant by blood SED rate ?,DESC
451,What is the origin of the word Ozymandias ?,DESC
452,Why shouldn 't you remove a bee stinger with tweezers ?,DESC
453,Why do eyes sometimes look red in photographs ?,DESC
454,What is a Chinese `` spouting '' bowl ?,DESC
455,How do I find the balance of my social security account ?,DESC
456,Why are the ears your center of balance ?,DESC
457,What are Bellworts ?,DESC
458,What is the recommended daily requirement for folic acid for pregnant women ?,DESC
459,What is the difference between a fruit and a vegetable ?,DESC
460,What is pasta ?,DESC
461,How does an ion drive work ?,DESC
462,Why do horseshoes bring luck ?,DESC
463,What are amaretto biscuits ?,DESC
464,What is swap math ?,DESC
465,What are the side effects of mevacor ?,DESC
466,What effects do nitrates have on the environment ?,DESC
467,What 's the claim to fame of night watchman Frank Wills ?,DESC
468,What is the historical relationship of Catholic Church and bingo ?,DESC
469,How can I get started in writing for television ?,DESC
470,How do you get a broken cork out of a bottle ?,DESC
471,Why do heavier objects travel downhill faster ?,DESC
472,"In My Antonia , how is Mr. Shimerda out of place on the farm ?",DESC
473,What is Nitrox diving ?,DESC
474,How is the new Ford Econoline van F25 V1 engine ?,DESC
475,What is the S&P 500 used for ?,DESC
476,What did Delilah do to Samson 's hair ?,DESC
477,What is the difference between khaki and chino ?,DESC
478,How do wasps make their nests ?,DESC
479,What is a common dolphin ?,DESC
480,What was the rallying cry of the early American revolutionaries ?,DESC
481,What are perfect tenses ?,DESC
482,What is lung cancer ?,DESC
483,What 's the last line of Dickens 's A Christmas Carol ?,DESC
484,How were the days of the week named ?,DESC
485,What is the executor in a will ?,DESC
486,How do you look up criminal records on the Internet ?,DESC
487,What does Venus Retrograde mean ?,DESC
488,Where did the marriage ceremony come from ?,DESC
489,What does the name `` Sheri '' mean ?,DESC
490,Why was the zipper invented ?,DESC
491,What is a ` borrow pit ' ?,DESC
492,How did Socrates die ?,DESC
493,Why does a candle go out when we blow on it ?,DESC
494,Why does cotton get caught in belly buttons ?,DESC
495,Why did the Anglican church split from the Vatican ?,DESC
496,How does Zatanna perform her magic in DC comics ?,DESC
497,What is the VDRL test of blood ?,DESC
498,Why are there 12 people on a jury in criminal cases ?,DESC
499,"What did FCC chairman Newton Minow declare TV to be on May 9 , 1961 ?",DESC
500,What caused an adjournment of the 25th anniversary session of the United Nations General Assembly ?,DESC
501,How is Abigail Arcane related to the villainous opponent of the Swamp Thing ?,DESC
502,What is the poetic meter of blank verse ?,DESC
503,How does the Elongated Man know a mystery is afoot ?,DESC
504,What category does the color pink denote in the Trivial Pursuit Baby Boomer Edition ?,DESC
505,Why is Rush 's 2112 called 2112 ?,DESC
506,What does hazmat stand for ?,DESC
507,What does the term `` spaghetti western '' mean ?,DESC
508,How do birds find their way back to the same place every year ?,DESC
509,What does the name ` Alexandra ' mean ?,DESC
510,What is idealab ! ?,DESC
511,How does Belle describe her life in Beauty and the Beast ?,DESC
512,What 's the motto of the Boy Scouts ?,DESC
513,What is a multiplexer ?,DESC
514,"How can I find a list of , fax and or email , addresses for human resource departments in Massachusetts ?",DESC
515,Define cosmology .,DESC
516,How do I know how much money to save for retirement ?,DESC
517,How do I know someone is truly in love with me ?,DESC
518,What is infomatics ?,DESC
519,How is Paraguay for vacations ?,DESC
520,What is main reason for that electric vehicles can 't be popular nowadays ?,DESC
521,Describe the Finnish music personality Salonen 's appearance .,DESC
522,What are the distinct physical characterstics of the Arabian horse ?,DESC
523,How does salt melt ice and snow ?,DESC
524,How do you ask questions ?,DESC
525,What does Lloyd 's Lutine Bell announce ?,DESC
526,What caused the death of Bob Marley ?,DESC
527,What is Jane Goodall known for ?,DESC
528,How does crosstalk relate to InSb thickness in infrared detectors ?,DESC
529,What is Olestra ?,DESC
530,What is the definition of the Scrabble word ` syzygy ' ?,DESC
531,What did n't Rocky Marciano do in his pro boxing career ?,DESC
532,What is the origin of the typing practice sentence `` Now is the time for all good men to come to the aid of their country '' ?,DESC
533,Why do n't you guys have some sort of contest where you ask a question and whoever finds the answers wins a prize ?,DESC
534,"What is the origin of the term `` blue moon , '' and how often do they occur ?",DESC
535,What do the red-and-white stripes on a barbershop pole stand for ?,DESC
536,What does the word terrorism mean ?,DESC
537,What is `` the washed vodka '' ?,DESC
538,How did the jack-o '-lantern get it 's name ?,DESC
539,Why is the mile 528 feet ?,DESC
540,How can I get in touch with Michael Moore of `` Roger & Me '' ?,DESC
541,How was Teddy Roosevelt related to FDR ?,DESC
542,What are liver enzymes ?,DESC
543,What is the `` Global Economy '' ?,DESC
544,What is Java ?,DESC
545,What makes thunder ?,DESC
546,What is the definition of the term `` weapons system '' ?,DESC
547,What 's the Olympic motto ?,DESC
548,What is the history of Buffalo chicken wings ?,DESC
549,How was the Kennedy money made ?,DESC
550,What is the origin of infinity ?,DESC
551,What is a gas release event ?,DESC
552,What does `` saute '' mean ?,DESC
553,What is an aortic abdominal aneurysm ?,DESC
554,How do I legally make my own will and testament ?,DESC
555,How is the element strontium purified ?,DESC
556,What is the text of the Fifth Amendment ?,DESC
557,What is the difference between jazz and blues ?,DESC
558,What is Betsy Ross famous for ?,DESC
559,What is the Socratic method ?,DESC
560,What did the only repealed amendment to the U.S. Constitution deal with ?,DESC
561,What is software piracy ?,DESC
562,What is fellatio ?,DESC
563,How do I start a web based business ?,DESC
564,How do you clean badly tarnished brass ?,DESC
565,What does the term glory hole mean ?,DESC
566,Why do recipe books recommend starting with cold water when you boil something ?,DESC
567,How did Edith Bunker die ?,DESC
568,What did John F. Kennedy consider his greatest blunder in office ?,DESC
569,"What is the history of Spartacus , the Roman slave and gladiator ?",DESC
570,What is limbo ?,DESC
571,How effective are condoms in protecting against AIDS ?,DESC
572,What are the Greek numerals ?,DESC
573,What are tannins ?,DESC
574,Why is the development of space so important ?,DESC
575,What facial feature did Walt Disney sport that none of Disney 's employees is allowed to ?,DESC
576,How do they type Chinese characters on a keyboard ?,DESC
577,How do they raise the cranes when building high-rise buildings ?,DESC
578,How can I find out which cities have cable-modem access ?,DESC
579,What makes a clitoris sensitive ?,DESC
580,How do companies cut paper so thin ?,DESC
581,Why is it called `` hamburger '' if there is no ham in it ?,DESC
582,What is viscosity ?,DESC
583,How do I find out what cities are in a certain area code ?,DESC
584,What are Cushman and Wakefield known for ?,DESC
585,What is a Certified Nurse Midwife ?,DESC
586,What is Plc ?,DESC
587,What happens to the female body with lack of sleep and food ?,DESC
588,What is magnetar ?,DESC
589,"What are Kythnos , Siphnos , Seriphos and Mykonos ?",DESC
590,What is moxie ?,DESC
591,Why are the rooftops in Canada green ?,DESC
592,Why do some people have two different color eyes ?,DESC
593,"What is Black Hills , South Dakota most famous for ?",DESC
594,Colin Powell is most famous for what ?,DESC
595,How does an abacus work ?,DESC
596,Why are there Braille things on the ATM machines that people drive through ?,DESC
597,What is the meaning of the name Kathryn ?,DESC
598,How do you build a solar car for a high school experiment ?,DESC
599,What is witch hazel ?,DESC
600,What is molybdenum ?,DESC
601,What are some interesting facts and information about dogsledding ?,DESC
602,What do you know about multicultural and multilingual schools ?,DESC
603,"In the song `` Yankee Doodle , '' why did Yankee Doodle stick a feather in his cap and call it macaroni ?",DESC
604,What 's the origin of the word ` news ' ?,DESC
605,"What does the word camaro mean , from the GM car the Camaro ?",DESC
606,What is the Immaculate Conception ?,DESC
607,Where do rocks come from ?,DESC
608,"What are vermicilli , rigati , zitoni , and tubetti ?",DESC
609,What were the causes of the Civil War ?,DESC
610,What does idle mean ?,DESC
611,What is hydroelectricity ?,DESC
612,What are geckos ?,DESC
613,What is an example of an actual case of using the Fourteenth Amendment ?,DESC
614,What happened to Moon Maiden ?,DESC
615,Where does the expression `` cloud nine '' come from ?,DESC
616,How does a hurricane form ?,DESC
617,What is meant by the term `` yield to maturity '' in reference to bonds ?,DESC
618,What are Maid-Rites ?,DESC
619,What did Lenny Bruce say that got him arrested ?,DESC
620,What will a compass do in outer space ?,DESC
621,What does the name Calder mean ?,DESC
622,What does Elysium mean ?,DESC
623,What caused the Lynmouth floods ?,DESC
624,How do you do a topic outline ?,DESC
625,How do you recognize anorexia ?,DESC
626,What does the donation process entail ?,DESC
